fecha,temperatura_media_C,humedad_relativa_%,velocidad_viento_m_s,velocidad_viento_km_h,precipitacion_mm_mes
2016-11-01,22.48,54.48,2.58,9.3,133.1
2016-12-01,24.4,60.6,2.26,8.14,82.09
2017-01-01,24.99,65.68,1.71,6.17,155.83
2017-02-01,24.54,63.65,2.28,8.19,89.28
2017-03-01,21.79,77.36,2.25,8.1,185.37
2017-04-01,17.73,75.82,2.01,7.24,58.49
2017-05-01,15.77,70.0,2.17,7.81,7.94
2017-06-01,14.73,57.2,2.1,7.57,5.26
2017-07-01,16.39,51.32,2.04,7.34,9.36
2017-08-01,18.07,37.17,2.49,8.98,1.18
2017-09-01,20.06,41.01,2.49,8.95,3.59
2017-10-01,22.54,39.91,2.91,10.47,13.64
2017-11-01,23.8,49.39,2.79,10.05,26.94
2017-12-01,24.64,62.62,2.42,8.7,118.36
2018-01-01,23.51,69.76,2.32,8.35,158.21
2018-02-01,21.65,77.16,1.87,6.74,157.37
2018-03-01,20.93,74.47,1.88,6.76,70.0
2018-04-01,20.66,76.79,1.82,6.54,141.63
2018-05-01,17.45,68.76,1.7,6.1,29.44
2018-06-01,12.43,55.66,2.12,7.62,0.86
2018-07-01,12.67,53.68,2.24,8.08,10.72
2018-08-01,15.27,36.63,2.24,8.05,0.03
2018-09-01,21.71,38.78,2.42,8.7,7.87
2018-10-01,22.07,57.05,2.73,9.83,125.64
2018-11-01,23.17,63.61,2.64,9.52,58.02
2018-12-01,22.95,70.12,2.25,8.11,150.19
2019-01-01,24.02,71.0,2.12,7.63,140.91
2019-02-01,23.08,68.54,1.89,6.8,99.49
2019-03-01,20.96,76.77,2.3,8.28,124.57
2019-04-01,19.36,77.96,1.85,6.66,94.9
2019-05-01,15.88,70.98,2.03,7.31,12.95
2019-06-01,15.59,58.71,1.94,6.99,8.72
2019-07-01,13.83,53.95,2.03,7.31,1.44
2019-08-01,15.95,37.96,2.24,8.05,0.0
2019-09-01,19.25,37.46,2.83,10.17,0.16
2019-10-01,22.56,45.26,2.84,10.23,19.13
2019-11-01,25.32,57.0,2.59,9.33,135.67
2019-12-01,23.32,67.17,2.42,8.7,255.56
2020-01-01,23.85,69.76,1.89,6.79,198.28
2020-02-01,21.87,81.44,1.98,7.12,245.45
2020-03-01,22.51,76.01,2.03,7.32,71.99
2020-04-01,18.88,70.41,1.91,6.89,58.46
2020-05-01,16.95,54.18,1.83,6.6,2.69
2020-06-01,15.69,51.22,2.19,7.87,2.97
2020-07-01,14.25,41.73,2.19,7.9,1.54
2020-08-01,17.72,36.76,2.46,8.85,2.5
2020-09-01,20.06,39.73,2.66,9.57,3.63
2020-10-01,24.19,42.31,2.73,9.83,41.43
2020-11-01,23.77,55.83,2.69,9.69,76.87
2020-12-01,24.71,58.4,2.55,9.2,78.0
2021-01-01,23.31,70.62,2.09,7.51,188.03
2021-02-01,21.89,76.1,2.12,7.65,129.82
2021-03-01,20.36,81.4,2.07,7.47,254.34
2021-04-01,18.3,83.45,2.04,7.33,44.59
2021-05-01,15.02,67.2,1.97,7.1,19.2
2021-06-01,13.16,64.59,2.24,8.08,6.32
2021-07-01,14.6,46.7,2.05,7.38,0.01
2021-08-01,16.93,35.03,2.31,8.31,0.04
2021-09-01,21.5,40.5,2.66,9.59,6.19
2021-10-01,22.61,41.03,3.12,11.24,8.16
2021-11-01,23.13,57.69,2.97,10.68,42.91
2021-12-01,24.55,61.66,2.28,8.21,117.1
2022-01-01,25.7,60.83,1.97,7.1,232.98
2022-02-01,22.07,75.1,2.0,7.21,107.77
2022-03-01,19.71,76.47,1.85,6.66,490.48
2022-04-01,18.17,68.28,1.92,6.91,422.83
2022-05-01,14.48,67.59,1.83,6.6,7.98
2022-06-01,12.64,59.26,2.03,7.32,0.03
2022-07-01,16.66,44.59,2.12,7.65,0.35
2022-08-01,16.5,34.97,2.38,8.58,0.98
2022-09-01,17.44,34.3,2.9,10.44,16.24
2022-10-01,21.48,40.6,2.93,10.56,4.29
