departamento_nombre,latitude,longitude,organic_carbon,ph,clay,silt,sand,coords
Curuzú Cuatiá,-29.675937,-58.662317,0.7,8.5,,,,"(-58.662317, -29.675937)"
La Paz,-31.210429,-59.841082,34.0,7.2,35.0,61.0,4.0,"(-59.841082, -31.210429)"
La Paz,-31.210429,-59.841082,14.2,7.5,42.0,54.0,5.0,"(-59.841082, -31.210429)"
La Paz,-31.210429,-59.841082,11.1,7.6,48.0,48.0,5.0,"(-59.841082, -31.210429)"
La Paz,-31.210429,-59.841082,7.5,7.9,46.0,51.0,3.0,"(-59.841082, -31.210429)"
La Paz,-31.210429,-59.841082,3.7,8.0,46.0,53.0,2.0,"(-59.841082, -31.210429)"
La Paz,-31.308831,-59.802354,16.1,7.2,27.0,71.0,2.0,"(-59.802354, -31.308831)"
La Paz,-31.308831,-59.802354,15.5,8.1,40.0,59.0,1.0,"(-59.802354, -31.308831)"
La Paz,-31.308831,-59.802354,6.2,8.4,43.0,56.0,1.0,"(-59.802354, -31.308831)"
La Paz,-31.308831,-59.802354,3.7,8.4,36.0,62.0,1.0,"(-59.802354, -31.308831)"
Paraná,-31.664595,-60.046066,21.7,5.5,24.0,75.0,2.0,"(-60.046066, -31.664595)"
Paraná,-31.664595,-60.046066,14.5,5.6,24.0,75.0,2.0,"(-60.046066, -31.664595)"
Paraná,-31.664595,-60.046066,7.5,6.2,40.0,59.0,2.0,"(-60.046066, -31.664595)"
Paraná,-31.664595,-60.046066,5.0,6.7,40.0,59.0,2.0,"(-60.046066, -31.664595)"
Paraná,-31.664595,-60.046066,5.0,7.2,39.0,59.0,2.0,"(-60.046066, -31.664595)"
Paraná,-31.664595,-60.046066,2.7,7.7,31.0,67.0,2.0,"(-60.046066, -31.664595)"
Gualeguay,-32.85452,-59.355931,24.1,5.3,29.0,67.0,4.0,"(-59.355931, -32.85452)"
Gualeguay,-32.85452,-59.355931,17.3,5.3,31.0,65.0,4.0,"(-59.355931, -32.85452)"
Gualeguay,-32.85452,-59.355931,9.9,6.0,,,,"(-59.355931, -32.85452)"
Gualeguay,-32.85452,-59.355931,6.2,6.7,52.0,44.0,4.0,"(-59.355931, -32.85452)"
Gualeguay,-32.85452,-59.355931,3.7,7.3,46.0,50.0,4.0,"(-59.355931, -32.85452)"
Gualeguay,-32.85452,-59.355931,1.8,7.4,46.0,50.0,5.0,"(-59.355931, -32.85452)"
Gualeguay,-32.842633,-59.348013,29.9,6.7,42.0,55.0,3.0,"(-59.348013, -32.842633)"
Gualeguay,-32.842633,-59.348013,21.4,6.7,47.0,51.0,3.0,"(-59.348013, -32.842633)"
Gualeguay,-32.842633,-59.348013,16.1,7.3,51.0,46.0,3.0,"(-59.348013, -32.842633)"
Gualeguay,-32.842633,-59.348013,5.2,8.3,48.0,49.0,3.0,"(-59.348013, -32.842633)"
Gualeguay,-32.842633,-59.348013,2.8,8.3,48.0,50.0,2.0,"(-59.348013, -32.842633)"
Gualeguay,-32.875715,-59.408785,27.2,6.0,30.0,52.0,18.0,"(-59.408785, -32.875715)"
Gualeguay,-32.875715,-59.408785,24.2,6.3,34.0,50.0,16.0,"(-59.408785, -32.875715)"
Gualeguay,-32.875715,-59.408785,21.5,6.3,40.0,46.0,14.0,"(-59.408785, -32.875715)"
Gualeguay,-32.875715,-59.408785,12.9,7.1,53.0,36.0,11.0,"(-59.408785, -32.875715)"
Gualeguay,-32.875715,-59.408785,5.5,7.7,43.0,45.0,12.0,"(-59.408785, -32.875715)"
Gualeguay,-32.875715,-59.408785,,7.9,,,,"(-59.408785, -32.875715)"
Gualeguay,-32.875715,-59.408785,,7.9,,,,"(-59.408785, -32.875715)"
San Cosme,-27.391462,-58.598891,15.3,4.6,15.0,30.0,54.0,"(-58.598891, -27.391462)"
San Cosme,-27.391462,-58.598891,2.2,5.0,8.0,26.0,66.0,"(-58.598891, -27.391462)"
San Cosme,-27.391462,-58.598891,5.3,4.9,42.0,20.0,38.0,"(-58.598891, -27.391462)"
San Cosme,-27.391462,-58.598891,3.1,5.2,37.0,19.0,43.0,"(-58.598891, -27.391462)"
San Cosme,-27.391462,-58.598891,1.7,5.2,26.0,20.0,54.0,"(-58.598891, -27.391462)"
San Cosme,-27.391462,-58.598891,0.6,5.8,29.0,22.0,50.0,"(-58.598891, -27.391462)"
Gualeguay,-32.880519,-59.413728,21.6,5.2,22.0,49.0,29.0,"(-59.413728, -32.880519)"
Gualeguay,-32.880519,-59.413728,19.2,5.0,24.0,51.0,25.0,"(-59.413728, -32.880519)"
Gualeguay,-32.880519,-59.413728,11.1,5.4,41.0,37.0,22.0,"(-59.413728, -32.880519)"
Gualeguay,-32.880519,-59.413728,7.5,6.2,43.0,37.0,20.0,"(-59.413728, -32.880519)"
Gualeguay,-32.880519,-59.413728,2.5,7.3,42.0,40.0,18.0,"(-59.413728, -32.880519)"
Gualeguay,-32.880519,-59.413728,1.3,7.6,44.0,26.0,31.0,"(-59.413728, -32.880519)"
Gualeguay,-32.870491,-59.371569,27.2,5.4,28.0,65.0,8.0,"(-59.371569, -32.870491)"
Gualeguay,-32.870491,-59.371569,19.8,5.4,33.0,60.0,7.0,"(-59.371569, -32.870491)"
Gualeguay,-32.870491,-59.371569,15.5,5.2,46.0,48.0,6.0,"(-59.371569, -32.870491)"
Gualeguay,-32.870491,-59.371569,8.6,6.1,54.0,39.0,7.0,"(-59.371569, -32.870491)"
Gualeguay,-32.870491,-59.371569,2.5,7.5,44.0,50.0,6.0,"(-59.371569, -32.870491)"
Gualeguay,-32.870491,-59.371569,1.8,7.6,31.0,63.0,6.0,"(-59.371569, -32.870491)"
La Paz,-30.943216,-59.622454,47.5,5.8,38.0,55.0,7.0,"(-59.622454, -30.943216)"
La Paz,-30.943216,-59.622454,31.5,6.1,43.0,51.0,6.0,"(-59.622454, -30.943216)"
La Paz,-30.943216,-59.622454,24.5,6.6,48.0,46.0,6.0,"(-59.622454, -30.943216)"
