latitude,longitude,bulk_density,ca_co3,coarse_fragments,ecec,conductivity,organic_carbon,ph,clay,silt,sand,water_retention
-31.6176,-69.4851,,,,,,2.3,7.6,12.0,20.0,68.0,
-31.6176,-69.4851,,,,,,0.4,7.5,6.0,4.0,91.0,
-30.4104,-68.7182,,,,,,4.9,8.5,24.0,68.0,9.0,
-30.4104,-68.7182,,,,,,2.5,7.9,16.0,56.0,27.0,
-30.4104,-68.7182,,,,,,2.5,7.7,30.0,49.0,22.0,
-30.228,-68.3254,,,,,,1.0,9.1,4.0,12.0,84.0,
-30.228,-68.3254,,,,,,0.4,8.7,5.0,6.0,89.0,
-30.3673,-69.2409,,,,,,11.2,7.7,17.0,57.0,26.0,
-30.3673,-69.2409,,,,,,7.7,8.1,29.0,60.0,11.0,
-30.3673,-69.2409,,,,,,7.4,8.3,32.0,60.0,8.0,
-25.552213,-59.340387,,,,,,22.8,,14.0,22.0,64.0,
-25.552213,-59.340387,,,,,,11.7,,15.0,25.0,60.0,
-25.552213,-59.340387,,,,,,6.9,,16.0,25.0,60.0,
-25.552213,-59.340387,,,,,,6.4,,32.0,24.0,45.0,
-25.552213,-59.340387,,,,,,2.1,,13.0,14.0,73.0,
-25.552213,-59.340387,,,,,,1.1,,23.0,48.0,29.0,
-25.815732,-58.852825,,,,,,41.8,,,,,
-25.2139,-64.0372,,,,,,17.9,,15.0,62.0,23.0,
-25.2139,-64.0372,,,,,,6.4,,11.0,64.0,25.0,
-25.2139,-64.0372,,,,,,3.4,,9.0,71.0,20.0,
-25.2139,-64.0372,,,,,,2.0,,12.0,66.0,23.0,
-26.099227,-58.247897,,,,,,29.9,5.4,,,,
-26.099227,-58.247897,,,,,,,6.0,,,,
-26.099227,-58.247897,,,,,,9.9,6.7,,,,
-26.099227,-58.247897,,,,,,,7.5,,,,
-26.046178,-53.77402,,,,,,36.2,,,,,
-26.046178,-53.77402,,,,,,21.8,,,,,
-24.206469,-65.231863,,,,,,7.9,,,,,
-24.206469,-65.231863,,,,,,18.1,,,,,
-24.206469,-65.231863,,,,,,10.3,,,,,
-22.172352,-65.61988,,,,,,4.8,,7.0,8.0,85.0,
-22.353522,-65.690051,,,,,,16.3,,,,,
-39.25,-71.166667,,,,,,48.6,,6.0,30.0,65.0,
-39.25,-71.166667,,,,,,15.5,,5.0,16.0,79.0,
-39.25,-71.166667,,,,,,55.7,,5.0,32.0,63.0,
-22.848452,-65.676406,,,,,,3.3,,6.0,11.0,83.0,
-22.848452,-65.676406,,,,,,2.6,,9.0,6.0,85.0,
-22.994637,-65.371148,,,,,,3.2,,,,,
-22.994637,-65.371148,,,,,,3.1,,,,,
-24.020392,-64.794245,,,,,,17.7,,,,,
-30.679,-68.2948,,,,,,6.1,8.2,20.0,62.0,19.0,
-30.679,-68.2948,,,,,,6.9,8.5,21.0,60.0,19.0,
-30.679,-68.2948,,,,,,1.8,8.5,16.0,66.0,18.0,
-30.679,-68.2948,,,,,,0.9,8.6,7.0,27.0,66.0,
-30.679,-68.2948,,,,,,0.6,8.5,15.0,76.0,10.0,
-32.833333,-61.104722,,,,,,19.7,6.0,20.0,76.0,4.0,
-32.833333,-61.104722,,,,,,18.1,6.1,22.0,74.0,4.0,
-32.833333,-61.104722,,,,,,11.7,6.2,25.0,72.0,3.0,
-32.833333,-61.104722,,,,,,7.8,6.5,38.0,58.0,4.0,
-32.833333,-61.104722,,,,,,5.9,6.7,39.0,58.0,4.0,
-32.833333,-61.104722,,,,,,3.8,6.8,35.0,61.0,4.0,
-32.833333,-61.104722,,,,,,2.9,7.0,24.0,70.0,6.0,
-32.833333,-61.104722,,,,,,1.3,7.6,14.0,80.0,6.0,
-32.833333,-61.104722,,,,,,1.5,8.4,14.0,79.0,7.0,
-31.9178,-68.7129,,,,,,16.5,7.7,10.0,20.0,70.0,
-31.9178,-68.7129,,,,,,6.0,8.0,7.0,16.0,77.0,
-31.9178,-68.7129,,,,,,3.9,8.0,9.0,13.0,78.0,
-30.9719,-68.5033,,,,,,1.1,7.9,30.0,15.0,55.0,
-30.9719,-68.5033,,,,,,0.6,7.9,,,,
-30.9719,-68.5033,,,,,,0.3,8.2,9.0,15.0,76.0,
-25.635748,-64.950281,,,,,,64.4,,,,,
-31.308,-69.4381,,,,,,0.6,7.8,14.0,20.0,66.0,
-31.308,-69.4381,,,,,,0.5,7.9,10.0,8.0,82.0,
-31.308,-69.4381,,,,,,1.2,8.2,10.0,10.0,80.0,
-31.2091,-69.452,,,,,,1.6,8.4,1.0,23.0,76.0,
-31.2091,-69.452,,,,,,0.7,8.8,1.0,12.0,88.0,
-39.2,-71.15,,,,,,96.9,,,,,
-39.2,-71.15,,,,,,55.1,,7.0,44.0,49.0,
-39.2,-71.15,,,,,,40.7,,2.0,43.0,56.0,
-25.2351,-64.0187,,,,,,10.1,,42.0,49.0,9.0,
-25.2351,-64.0187,,,,,,9.9,,43.0,44.0,14.0,
-25.2351,-64.0187,,,,,,7.5,,24.0,51.0,24.0,
-25.2351,-64.0187,,,,,,4.6,,25.0,58.0,18.0,
-25.2351,-64.0187,,,,,,3.5,,25.0,55.0,20.0,
-25.2351,-64.0187,,,,,,1.8,,12.0,42.0,46.0,
-24.557853,-65.076514,,,,,,21.5,,,,,
-24.557853,-65.076514,,,,,,5.8,,,,,
-23.412125,-64.331674,,,,,,25.4,,,,,
-23.412125,-64.331674,,,,,,14.8,,,,,
-23.412125,-64.331674,,,,,,5.2,,,,,
-23.412125,-64.331674,,,,,,1.8,,,,,
-22.851262,-64.359708,,,,,,16.8,,,,,
-22.473361,-63.789741,,,,,,34.8,,28.0,39.0,33.0,
-22.473361,-63.789741,,,,,,17.4,,25.0,42.0,33.0,
-22.473361,-63.789741,,,,,,11.9,,,,,
-22.473361,-63.789741,,,,,,8.7,,26.0,27.0,37.0,
-22.473361,-63.789741,,,,,,3.9,,,,,
-22.389644,-63.473312,,,,,,21.1,,,,,
-22.351289,-63.396093,,,,,,21.8,,16.0,28.0,56.0,
-22.351289,-63.396093,,,,,,8.4,,13.0,22.0,64.0,
-22.440066,-63.578034,,,,,,25.3,,47.0,46.0,7.0,
-22.842552,-63.823453,,,,,,15.8,,12.0,27.0,61.0,
-23.200446,-64.093916,,,,,,10.1,,8.0,30.0,62.0,
-23.200446,-64.093916,,,,,,7.5,,,,,
-33.463593,-60.18232,,,,,,,8.0,,,,
-33.463593,-60.18232,,,,,,,9.4,,,,
-33.463593,-60.18232,,,,,,2.0,9.6,49.0,46.0,5.0,
-33.463593,-60.18232,,,,,,0.9,9.3,33.0,61.0,6.0,
-33.463593,-60.18232,,,,,,0.7,9.2,28.0,65.0,7.0,
-39.183333,-71.05,,,,,,10.4,,11.0,36.0,53.0,
-39.183333,-71.05,,,,,,8.7,,6.0,36.0,58.0,
-54.866667,-67.366667,,,,,,94.6,,,,,
-54.866667,-67.366667,,,,,,64.4,,,,,
-54.866667,-67.366667,,,,,,39.0,,,,,
-54.866667,-67.366667,,,,,,22.8,,,,,
-54.866667,-67.366667,,,,,,22.8,,,,,
-54.866667,-67.366667,,,,,,19.3,,,,,
-26.736301,-60.785275,,,,,,39.4,,,,,
-26.736301,-60.785275,,,,,,26.6,,,,,
-26.736301,-60.785275,,,,,,18.6,,,,,
-26.736301,-60.785275,,,,,,12.3,,,,,
-26.736301,-60.785275,,,,,,9.1,,,,,
-26.736301,-60.785275,,,,,,4.8,,,,,
-26.736301,-60.785275,,,,,,2.7,,,,,
-26.736301,-60.785275,,,,,,2.7,,,,,
-29.9634,-69.208,,,,,,8.0,8.2,17.0,28.0,55.0,
-29.9634,-69.208,,,,,,5.9,8.0,28.0,35.0,36.0,
-29.9634,-69.208,,,,,,2.7,8.5,23.0,43.0,34.0,
-29.9634,-69.208,,,,,,1.1,8.6,12.0,21.0,66.0,
-30.0144,-69.2283,,,,,,0.9,8.5,8.0,20.0,72.0,
-39.183333,-71.033333,,,,,,343.1,,,,,
-39.183333,-71.033333,,,,,,390.0,,,,,
-39.183333,-71.1,,,,,,14.3,,5.0,23.0,72.0,
-39.183333,-71.1,,,,,,8.5,,12.0,23.0,65.0,
-39.183333,-71.1,,,,,,3.7,,15.0,21.0,65.0,
-25.4502,-64.0428,,,,,,16.5,,22.0,57.0,21.0,
-25.4502,-64.0428,,,,,,6.5,,22.0,60.0,18.0,
-25.4502,-64.0428,,,,,,4.9,,24.0,57.0,19.0,
-25.4502,-64.0428,,,,,,3.0,,22.0,61.0,18.0,
-25.4502,-64.0428,,,,,,1.3,,17.0,58.0,25.0,
-31.3399,-67.2522,,,,,,4.0,8.6,8.0,13.0,79.0,
-31.3399,-67.2522,,,,,,0.9,8.9,9.0,12.0,79.0,
-31.3399,-67.2522,,,,,,0.6,9.1,7.0,14.0,79.0,
-33.441387,-60.127182,,,,,,15.0,5.3,18.0,75.0,7.0,
-33.441387,-60.127182,,,,,,14.8,5.3,20.0,72.0,8.0,
-33.441387,-60.127182,,,,,,9.7,5.6,30.0,63.0,7.0,
-33.441387,-60.127182,,,,,,7.6,6.2,38.0,56.0,7.0,
-33.441387,-60.127182,,,,,,4.2,6.9,44.0,49.0,7.0,
-33.441387,-60.127182,,,,,,1.9,6.9,29.0,63.0,8.0,
-33.441387,-60.127182,,,,,,1.1,8.0,19.0,73.0,8.0,
-39.15,-70.866667,,,,,,17.2,,5.0,32.0,63.0,
-39.15,-70.866667,,,,,,6.6,,5.0,31.0,64.0,
-30.4024,-68.7114,,,,,,7.1,8.7,7.0,26.0,67.0,
-30.4024,-68.7114,,,,,,6.0,8.0,7.0,24.0,69.0,
-30.4024,-68.7114,,,,,,2.5,8.3,6.0,19.0,75.0,
-44.233333,-71.266667,,,,,,71.2,,,,,
-44.233333,-71.266667,,,,,,71.5,,,,,
-44.233333,-71.266667,,,,,,27.2,,14.0,22.0,65.0,
-44.233333,-71.266667,,,,,,46.9,,26.0,9.0,66.0,
-39.720278,-71.514167,,,,,,151.3,,17.0,15.0,57.0,
-39.720278,-71.514167,,,,,,76.7,,12.0,28.0,50.0,
-39.720278,-71.514167,,,,,,22.4,,2.0,29.0,69.0,
-39.720278,-71.514167,,,,,,15.0,,,,,
-39.753333,-71.398333,,,,,,196.6,,8.0,15.0,77.0,
-39.753333,-71.398333,,,,,,40.5,,3.0,29.0,68.0,
-40.15,-70.95,,,,,,10.8,,5.0,21.0,74.0,
-40.15,-70.95,,,,,,10.9,,18.0,23.0,59.0,
-32.745833,-61.121389,,,,,,20.2,5.5,24.0,73.0,3.0,
-32.745833,-61.121389,,,,,,10.1,5.3,32.0,64.0,4.0,
-32.745833,-61.121389,,,,,,7.0,5.6,33.0,63.0,4.0,
-32.745833,-61.121389,,,,,,5.8,5.9,43.0,54.0,3.0,
-32.745833,-61.121389,,,,,,5.2,6.2,48.0,49.0,4.0,
-32.745833,-61.121389,,,,,,3.0,6.3,38.0,57.0,4.0,
-32.745833,-61.121389,,,,,,1.5,7.1,26.0,69.0,4.0,
-32.745833,-61.121389,,,,,,1.1,7.3,24.0,72.0,4.0,
-32.745833,-61.121389,,,,,,1.2,7.7,23.0,73.0,4.0,
-40.1,-70.866667,,,,,,17.0,,9.0,18.0,73.0,
-40.1,-70.866667,,,,,,3.7,,5.0,21.0,74.0,
-36.070972,-58.089394,,,,,,21.3,6.7,25.0,38.0,37.0,
-36.070972,-58.089394,,,,,,7.1,7.9,28.0,36.0,36.0,
-36.070972,-58.089394,,,,,,5.5,8.2,55.0,20.0,25.0,
-36.070972,-58.089394,,,,,,3.1,8.9,40.0,30.0,31.0,
-36.070972,-58.089394,,,,,,1.6,8.8,30.0,36.0,33.0,
-36.070972,-58.089394,,,,,,,8.7,24.0,38.0,37.0,
-36.099892,-58.091797,,,,,,53.3,6.4,26.0,38.0,36.0,
-36.099892,-58.091797,,,,,,6.7,8.4,24.0,35.0,40.0,
-36.099892,-58.091797,,,,,,4.5,8.7,57.0,20.0,22.0,
-36.099892,-58.091797,,,,,,2.9,8.3,56.0,23.0,21.0,
-36.099892,-58.091797,,,,,,2.0,8.8,32.0,41.0,27.0,
-44.216667,-71.483333,,,,,,5.6,,12.0,17.0,71.0,
-44.216667,-71.483333,,,,,,3.9,,14.0,17.0,68.0,
-44.216667,-71.483333,,,,,,76.0,,13.0,17.0,70.0,
-44.216667,-71.483333,,,,,,45.6,,16.0,30.0,54.0,
-44.216667,-71.483333,,,,,,29.4,,12.0,23.0,65.0,
-44.216667,-71.483333,,,,,,12.5,,9.0,12.0,79.0,
-44.216667,-71.483333,,,,,,21.3,,12.0,23.0,65.0,
-24.5449,-64.1128,,,,,,8.5,,11.0,36.0,53.0,
-24.5449,-64.1128,,,,,,2.6,,3.0,38.0,59.0,
-24.5449,-64.1128,,,,,,6.0,,22.0,24.0,54.0,
-32.616667,-61.866667,,,,,,14.0,7.7,19.0,74.0,6.0,
-32.616667,-61.866667,,,,,,6.0,8.1,41.0,56.0,3.0,
-32.616667,-61.866667,,,,,,2.2,8.2,38.0,59.0,4.0,
-32.616667,-61.866667,,,,,,1.5,8.6,30.0,66.0,4.0,
-32.616667,-61.866667,,,,,,0.6,8.8,27.0,67.0,6.0,
-32.616667,-61.866667,,,,,,0.4,9.2,17.0,78.0,6.0,
-44.216667,-70.433333,,,,,,46.2,,,,,
-44.216667,-70.433333,,,,,,18.8,,,,,
-44.216667,-70.433333,,,,,,5.2,,,,,
-44.216667,-70.433333,,,,,,10.7,,,,,
-24.4953,-64.0551,,,,,,19.9,,27.0,39.0,33.0,
-24.4953,-64.0551,,,,,,15.1,,33.0,40.0,27.0,
-24.4953,-64.0551,,,,,,10.3,,31.0,40.0,29.0,
-24.4953,-64.0551,,,,,,6.3,,26.0,40.0,34.0,
-24.4953,-64.0551,,,,,,1.9,,9.0,40.0,51.0,
-24.6596,-64.2952,,,,,,32.8,,15.0,42.0,43.0,
-24.6596,-64.2952,,,,,,23.9,,25.0,39.0,37.0,
-24.6596,-64.2952,,,,,,5.6,,29.0,35.0,36.0,
-24.6596,-64.2952,,,,,,2.2,,21.0,24.0,55.0,
-24.6596,-64.2952,,,,,,1.9,,13.0,15.0,73.0,
-40.15,-70.833333,,,,,,101.4,,13.0,35.0,52.0,
-40.15,-70.833333,,,,,,45.4,,13.0,55.0,31.0,
-40.15,-70.833333,,,,,,6.5,,10.0,18.0,72.0,
-40.15,-70.833333,,,,,,18.6,,18.0,29.0,53.0,
-46.4,-68.85,,,,,,6.1,,8.0,3.0,90.0,
-46.4,-68.85,,,,,,13.1,,35.0,10.0,55.0,
-46.4,-68.85,,,,,,9.8,,,,,
-46.4,-68.85,,,,,,3.9,,,,,
-47.783333,-68.433333,,,,,,92.5,,,,,
-47.783333,-68.433333,,,,,,50.6,,,,,
-47.783333,-68.433333,,,,,,18.9,,,,,
-47.783333,-68.433333,,,,,,4.7,,,,,
-47.783333,-68.433333,,,,,,10.0,,,,,
-47.733333,-69.95,,,,,,263.8,,,,,
-47.733333,-69.95,,,,,,120.3,,,,,
-47.733333,-69.95,,,,,,91.0,,,,,
-32.933333,-61.388889,,,,,,16.1,5.1,24.0,70.0,7.0,
-32.933333,-61.388889,,,,,,14.0,5.4,30.0,65.0,5.0,
-32.933333,-61.388889,,,,,,7.6,5.7,38.0,59.0,3.0,
-32.933333,-61.388889,,,,,,4.5,6.0,34.0,60.0,6.0,
-32.933333,-61.388889,,,,,,1.6,6.1,21.0,72.0,8.0,
-32.933333,-61.388889,,,,,,1.0,6.9,13.0,79.0,9.0,
-32.933333,-61.388889,,,,,,0.6,7.6,15.0,77.0,8.0,
-47.4,-70.2,,,,,,10.1,,6.0,3.0,92.0,
-47.4,-70.2,,,,,,23.4,,9.0,7.0,84.0,
-47.4,-70.2,,,,,,25.6,,11.0,7.0,82.0,
-47.4,-70.2,,,,,,25.0,,28.0,8.0,65.0,
-36.229092,-57.978636,,,,,,20.4,7.3,20.0,32.0,48.0,
-36.229092,-57.978636,,,,,,7.8,7.7,30.0,26.0,45.0,
-36.229092,-57.978636,,,,,,,7.7,40.0,22.0,38.0,
-36.229092,-57.978636,,,,,,5.0,7.8,32.0,27.0,41.0,
-36.229092,-57.978636,,,,,,,7.9,31.0,42.0,27.0,
-36.229092,-57.978636,,,,,,,8.3,24.0,53.0,24.0,
-47.54094,-71.421146,,,,,,5.3,,25.0,30.0,45.0,
-47.54094,-71.421146,,,,,,6.6,,34.0,23.0,43.0,
-47.54094,-71.421146,,,,,,0.9,,38.0,10.0,53.0,
-47.54094,-71.421146,,,,,,14.9,,12.0,3.0,85.0,
-48.780333,-70.140241,,,,,,7.6,,11.0,13.0,76.0,
-48.780333,-70.140241,,,,,,8.8,,23.0,15.0,62.0,
-48.780333,-70.140241,,,,,,6.2,,29.0,18.0,53.0,
-48.780333,-70.140241,,,,,,6.6,,20.0,23.0,57.0,
-40.160278,-71.702778,,,,,,97.0,,,,,
-40.160278,-71.702778,,,,,,20.0,,7.0,21.0,72.0,
-50.236968,-69.428794,,,,,,6.4,,11.0,12.0,78.0,
-50.236968,-69.428794,,,,,,8.5,,36.0,5.0,60.0,
-50.236968,-69.428794,,,,,,11.9,,33.0,5.0,63.0,
-50.236968,-69.428794,,,,,,20.8,,,,,
-50.182385,-69.094303,,,,,,28.8,,27.0,8.0,65.0,
-50.182385,-69.094303,,,,,,20.6,,38.0,9.0,53.0,
-50.182385,-69.094303,,,,,,16.3,,,,,
-33.116667,-61.85,,,,,,19.1,7.0,23.0,62.0,15.0,
-33.116667,-61.85,,,,,,11.8,7.2,29.0,59.0,12.0,
-33.116667,-61.85,,,,,,7.1,7.2,32.0,60.0,9.0,
-33.116667,-61.85,,,,,,4.5,7.3,28.0,59.0,12.0,
-33.116667,-61.85,,,,,,2.0,7.3,25.0,64.0,10.0,
-33.116667,-61.85,,,,,,1.1,7.4,17.0,61.0,22.0,
-36.161,-57.891,,,,,,16.2,6.2,12.0,21.0,67.0,
-36.161,-57.891,,,,,,16.6,6.3,17.0,23.0,60.0,
-36.161,-57.891,,,,,,6.4,6.8,27.0,17.0,57.0,
-36.161,-57.891,,,,,,7.2,6.5,34.0,15.0,51.0,
-43.689332,-66.989675,,,,,,4.2,,20.0,23.0,58.0,
-43.689332,-66.989675,,,,,,4.8,,32.0,20.0,48.0,
-32.566667,-61.9,,,,,,25.0,7.0,28.0,70.0,2.0,
-32.566667,-61.9,,,,,,10.3,8.1,37.0,62.0,2.0,
-32.566667,-61.9,,,,,,5.1,8.1,34.0,65.0,1.0,
-32.566667,-61.9,,,,,,3.6,8.2,33.0,60.0,7.0,
-32.566667,-61.9,,,,,,3.6,8.3,29.0,68.0,3.0,
-43.770458,-67.893256,,,,,,2.3,,24.0,23.0,53.0,
-43.770458,-67.893256,,,,,,4.7,,45.0,12.0,44.0,
-43.770458,-67.893256,,,,,,6.5,,50.0,12.0,38.0,
-51.225302,-70.952772,,,,,,9.4,,22.0,13.0,65.0,
-51.225302,-70.952772,,,,,,18.5,,23.0,13.0,64.0,
-51.225302,-70.952772,,,,,,19.2,,55.0,6.0,39.0,
-51.225302,-70.952772,,,,,,6.4,,52.0,6.0,43.0,
-51.225302,-70.952772,,,,,,5.3,,25.0,37.0,38.0,
-51.225302,-70.952772,,,,,,0.6,,13.0,3.0,84.0,
-32.683333,-61.340278,,,,,,20.4,7.2,26.0,65.0,9.0,
-32.683333,-61.340278,,,,,,13.5,7.2,23.0,66.0,10.0,
-32.683333,-61.340278,,,,,,8.7,7.4,54.0,41.0,5.0,
-32.683333,-61.340278,,,,,,3.8,7.4,46.0,49.0,5.0,
-32.683333,-61.340278,,,,,,2.1,7.4,31.0,63.0,6.0,
-32.683333,-61.340278,,,,,,,8.1,25.0,66.0,10.0,
-50.966667,-69.5,,,,,,43.2,,23.0,20.0,58.0,
-50.966667,-69.5,,,,,,19.6,,28.0,15.0,58.0,
-50.966667,-69.5,,,,,,14.2,,56.0,,47.0,
-50.966667,-69.5,,,,,,17.4,,17.0,23.0,60.0,
-50.966667,-69.5,,,,,,13.1,,9.0,47.0,44.0,
-50.966667,-69.5,,,,,,7.9,,11.0,59.0,30.0,
-51.8,-69.4,,,,,,27.0,,,,80.0,
-51.8,-69.4,,,,,,7.8,,,,83.0,
-51.75,-70.0,,,,,,24.9,,,,,
-51.75,-70.0,,,,,,11.7,,,,,
-51.980226,-70.807873,,,,,,66.1,,17.0,22.0,62.0,
-51.980226,-70.807873,,,,,,24.5,,15.0,12.0,73.0,
-51.980226,-70.807873,,,,,,6.1,,14.0,8.0,78.0,
-51.980226,-70.807873,,,,,,6.6,,6.0,8.0,86.0,
-51.891436,-70.287796,,,,,,31.0,,14.0,17.0,69.0,
-51.891436,-70.287796,,,,,,10.3,,6.0,5.0,89.0,
-51.891436,-70.287796,,,,,,2.6,,7.0,2.0,91.0,
-51.863023,-71.875,,,,,,42.6,,7.0,27.0,66.0,
-51.863023,-71.875,,,,,,21.7,,16.0,16.0,69.0,
-51.863023,-71.875,,,,,,7.4,,13.0,30.0,57.0,
-51.863023,-71.875,,,,,,3.1,,11.0,17.0,72.0,
-50.583333,-72.766667,,,,,,302.7,,,,,
-50.583333,-72.766667,,,,,,181.3,,,7.0,46.0,
-50.583333,-72.766667,,,,,,37.9,,,12.0,51.0,
-50.583333,-72.766667,,,,,,14.1,,,17.0,54.0,
-51.466667,-72.233333,,,,,,167.6,,11.0,52.0,38.0,
-51.466667,-72.233333,,,,,,25.3,,29.0,20.0,51.0,
-51.466667,-72.233333,,,,,,20.7,,24.0,20.0,56.0,
-51.466667,-72.233333,,,,,,8.4,,23.0,18.0,59.0,
-51.466667,-72.233333,,,,,,4.8,,26.0,11.0,64.0,
-33.472436,-60.191816,,,,,,2.3,9.3,49.0,47.0,4.0,
-33.472436,-60.191816,,,,,,4.3,9.2,35.0,59.0,5.0,
-33.472436,-60.191816,,,,,,8.1,6.7,20.0,73.0,7.0,
-33.472436,-60.191816,,,,,,2.7,8.9,37.0,58.0,5.0,
-33.472436,-60.191816,,,,,,1.7,8.4,22.0,72.0,6.0,
-50.35,-72.066667,,,,,,8.8,,15.0,18.0,67.0,
-50.35,-72.066667,,,,,,6.6,,14.0,18.0,68.0,
-50.35,-72.066667,,,,,,8.8,,17.0,16.0,68.0,
-50.016667,-69.216667,,,,,,14.4,,17.0,9.0,75.0,
-50.016667,-69.216667,,,,,,13.0,,19.0,9.0,72.0,
-50.016667,-69.216667,,,,,,7.1,,18.0,8.0,74.0,
-50.016667,-69.216667,,,,,,9.7,,17.0,7.0,76.0,
-50.016667,-69.216667,,,,,,0.5,,12.0,5.0,83.0,
-24.44,-64.13,,,,,,18.3,,22.0,40.0,39.0,
-24.44,-64.13,,,,,,10.7,,29.0,28.0,44.0,
-33.37859,-60.24317,,,,,,16.8,5.4,22.0,71.0,7.0,
-33.37859,-60.24317,,,,,,11.8,5.2,29.0,65.0,7.0,
-33.37859,-60.24317,,,,,,7.1,5.4,33.0,61.0,7.0,
-33.37859,-60.24317,,,,,,6.4,5.6,48.0,47.0,6.0,
-33.37859,-60.24317,,,,,,3.9,5.9,33.0,61.0,6.0,
-33.37859,-60.24317,,,,,,2.1,6.1,19.0,70.0,11.0,
-33.37859,-60.24317,,,,,,1.8,6.1,18.0,71.0,11.0,
-33.37859,-60.24317,,,,,,1.8,6.4,18.0,73.0,9.0,
-33.37859,-60.24317,,,,,,1.5,8.1,18.0,80.0,3.0,
-50.483401,-71.430618,,,,,,14.8,,8.0,8.0,85.0,
-50.483401,-71.430618,,,,,,7.1,,7.0,7.0,86.0,
-24.59,-64.29,,,,,,27.1,,6.0,22.0,72.0,
-24.59,-64.29,,,,,,2.5,,7.0,15.0,77.0,
-24.59,-64.29,,,,,,0.6,,2.0,38.0,60.0,
-24.64,-64.29,,,,,,10.0,,7.0,23.0,69.0,
-24.64,-64.29,,,,,,9.3,,9.0,23.0,68.0,
-24.64,-64.29,,,,,,3.8,,16.0,18.0,66.0,
-50.424934,-72.412897,,,,,,57.5,,11.0,37.0,53.0,
-50.424934,-72.412897,,,,,,9.5,,11.0,36.0,53.0,
-50.424934,-72.412897,,,,,,31.2,,10.0,32.0,58.0,
-50.266667,-71.716667,,,,,,7.5,,17.0,13.0,70.0,
-50.266667,-71.716667,,,,,,13.2,,28.0,12.0,60.0,
-50.266667,-71.716667,,,,,,17.0,,19.0,26.0,55.0,
-50.283333,-70.966667,,,,,,8.8,,,,,
-50.283333,-70.966667,,,,,,10.0,,16.0,16.0,67.0,
-50.283333,-70.966667,,,,,,12.4,,,,,
-50.283333,-70.966667,,,,,,12.6,,38.0,15.0,47.0,
-49.516667,-68.0,,,,,,12.1,,7.0,10.0,83.0,
-49.516667,-68.0,,,,,,7.5,,8.0,3.0,89.0,
-49.516667,-68.0,,,,,,14.3,,37.0,9.0,54.0,
-49.516667,-68.0,,,,,,13.9,,31.0,11.0,58.0,
-48.35,-67.666667,,,,,,24.4,,11.0,14.0,75.0,
-48.35,-67.666667,,,,,,19.3,,12.0,19.0,69.0,
-48.35,-67.666667,,,,,,16.3,,57.0,10.0,33.0,
-48.35,-67.666667,,,,,,9.9,,33.0,26.0,41.0,
-47.5,-66.416667,,,,,,14.0,,32.0,11.0,57.0,
-47.5,-66.416667,,,,,,8.8,,27.0,4.0,70.0,
-47.5,-66.416667,,,,,,3.1,,10.0,27.0,63.0,
-25.1623,-64.0982,,,,,,18.1,,60.0,38.0,3.0,
-25.1623,-64.0982,,,,,,9.2,,63.0,35.0,3.0,
-25.1623,-64.0982,,,,,,3.4,,21.0,77.0,2.0,
-25.1623,-64.0982,,,,,,0.5,,3.0,7.0,90.0,
-25.4808,-64.0033,,,,,,14.7,,32.0,58.0,10.0,
-25.4808,-64.0033,,,,,,0.5,,2.0,4.0,94.0,
-25.422,-63.9764,,,,,,15.0,,10.0,72.0,17.0,
-25.422,-63.9764,,,,,,7.7,,9.0,76.0,14.0,
-25.422,-63.9764,,,,,,5.2,,13.0,72.0,15.0,
-25.422,-63.9764,,,,,,3.5,,11.0,83.0,6.0,
-25.422,-63.9764,,,,,,2.9,,15.0,83.0,2.0,
-25.422,-63.9764,,,,,,11.1,,31.0,67.0,2.0,
-33.439645,-60.289662,,,,,,15.5,5.3,23.0,73.0,5.0,
-33.439645,-60.289662,,,,,,14.7,5.3,27.0,69.0,4.0,
-33.439645,-60.289662,,,,,,8.3,5.6,29.0,66.0,5.0,
-33.439645,-60.289662,,,,,,6.0,6.0,50.0,46.0,4.0,
-33.439645,-60.289662,,,,,,3.0,6.2,43.0,51.0,6.0,
-33.439645,-60.289662,,,,,,2.1,6.3,32.0,61.0,7.0,
-33.439645,-60.289662,,,,,,1.6,6.3,27.0,66.0,7.0,
-25.5907,-63.9061,,,,,,10.9,,13.0,61.0,26.0,
-25.5907,-63.9061,,,,,,6.3,,13.0,58.0,29.0,
-25.5907,-63.9061,,,,,,4.8,,13.0,55.0,32.0,
-25.5907,-63.9061,,,,,,5.0,,11.0,82.0,7.0,
-25.5907,-63.9061,,,,,,4.9,,17.0,79.0,4.0,
-25.4047,-64.0612,,,,,,13.1,,20.0,37.0,44.0,
-25.4047,-64.0612,,,,,,6.0,,21.0,35.0,44.0,
-25.4047,-64.0612,,,,,,3.6,,21.0,39.0,41.0,
-25.4047,-64.0612,,,,,,2.7,,21.0,59.0,21.0,
-25.6046,-63.9136,,,,,,6.8,,17.0,70.0,14.0,
-25.6046,-63.9136,,,,,,8.5,,35.0,60.0,5.0,
-25.6046,-63.9136,,,,,,10.1,,20.0,68.0,12.0,
-25.6046,-63.9136,,,,,,4.0,,26.0,69.0,5.0,
-25.6046,-63.9136,,,,,,0.7,,11.0,36.0,54.0,
-25.2498,-64.0818,,,,,,15.1,,71.0,26.0,3.0,
-25.2498,-64.0818,,,,,,8.0,,34.0,67.0,,
