layer_id,profile_identifier,layer_identifier,top,bottom,designation,bulk_density,ca_co3,coarse_fragments,ecec,conductivity,organic_carbon,ph,clay,silt,sand,water_retention
110742,Perfil 34987,108145,108,145,S/D,,0,,0,,,0,0,,0,
110743,Perfil 34988,30,0,30,S/D,,0,,4,,,6,26,,22,
110744,Perfil 34988,3070,30,70,S/D,,0,,0,,,0,0,,0,
110745,Perfil 34989,20,0,20,S/D,,0,,16,,,6,19,,52,
110746,Perfil 34989,2060,20,60,S/D,,0,,0,,,0,0,,0,
110747,Perfil 34990,25,0,25,S/D,,0,,17,,,6,27,,22,
110748,Perfil 34990,2560,25,60,S/D,,0,,18,,,7,23,,26,
110749,Perfil 34990,60100,60,100,S/D,,0,,0,,,0,0,,0,
110750,Perfil 34990,100160,100,160,S/D,,0,,0,,,0,0,,0,
110751,Perfil 34991,18,0,18,S/D,,0,,16,,,7,17,,34,
110752,Perfil 34991,1845,18,45,S/D,,0,,13,,,7,21,,34,
110753,Perfil 34991,4590,45,90,S/D,,0,,0,,,0,0,,0,
110754,Perfil 34991,90150,90,150,S/D,,0,,0,,,0,0,,0,
110755,Perfil 34992,50,0,50,S/D,,0,,15,,,7,14,,52,
110756,Perfil 34992,5085,50,85,S/D,,0,,15,,,7,12,,54,
110757,Perfil 34992,85105,85,105,S/D,,0,,0,,,0,0,,0,
110758,Perfil 34992,105135,105,135,S/D,,0,,0,,,0,0,,0,
110759,Perfil 34993,25,0,25,S/D,,0,,2,,,6,14,,59,
110760,Perfil 34993,2550,25,50,S/D,,0,,3,,,6,16,,53,
110761,Perfil 34993,5085,50,85,S/D,,0,,0,,,0,0,,0,
110762,Perfil 34993,85130,85,130,S/D,,0,,0,,,0,0,,0,
110763,Perfil 34993,130150,130,150,S/D,,0,,0,,,0,0,,0,
110764,Perfil 34994,20,0,20,S/D,,0,,18,,,7,25,,26,
110765,Perfil 34994,2030,20,30,S/D,,0,,19,,,7,27,,18,
110766,Perfil 34994,3070,30,70,S/D,,0,,0,,,0,0,,0,
110767,Perfil 34994,70120,70,120,S/D,,0,,0,,,0,0,,0,
110768,Perfil 34994,120140,120,140,S/D,,0,,0,,,0,0,,0,
110769,Perfil 34995,25,0,25,S/D,,0,,4,,,6,16,,50,
110770,Perfil 34995,2560,25,60,S/D,,0,,3,,,6,15,,56,
110771,Perfil 34995,60115,60,115,S/D,,0,,0,,,0,0,,0,
110772,Perfil 34995,115145,115,145,S/D,,0,,0,,,0,0,,0,
110773,Perfil 34996,20,0,20,S/D,,0,,15,,,5,18,,68,
110774,Perfil 34996,2085,20,85,S/D,,0,,0,,,0,0,,0,
110775,Perfil 34997,16,0,16,S/D,,0,,6,,,5,18,,46,
110776,Perfil 34997,1659,16,59,S/D,,0,,8,,,6,28,,38,
110777,Perfil 34997,59110,59,110,S/D,,0,,0,,,0,0,,0,
110778,Perfil 34998,9,0,9,S/D,,0,,0,,,0,0,,0,
110779,Perfil 34998,925,9,25,S/D,,0,,3,,,6,10,,67,
110780,Perfil 34998,25120,25,120,S/D,,0,,0,,,0,0,,0,
110781,Perfil 34999,20,0,20,S/D,,0,,9,,,6,9,,54,
110782,Perfil 34999,2085,20,85,S/D,,0,,5,,,6,20,,68,
110783,Perfil 34999,85140,85,140,S/D,,0,,0,,,0,0,,0,
110784,Perfil 35000,25,0,25,S/D,,0,,21,,,7,21,,47,
110785,Perfil 35000,2555,25,55,S/D,,0,,0,,,7,14,,51,
110786,Perfil 35000,55105,55,105,S/D,,0,,0,,,0,0,,0,
110787,Perfil 35001,20,0,20,S/D,,0,,5,,,6,17,,68,
110788,Perfil 35001,2065,20,65,S/D,,0,,7,,,6,5,,82,
110789,Perfil 35001,65120,65,120,S/D,,0,,0,,,0,0,,0,
110790,Perfil 35002,40,0,40,S/D,,0,,15,,,7,23,,33,
110791,Perfil 35002,4080,40,80,S/D,,0,,11,,,7,15,,31,
110792,Perfil 35002,80115,80,115,S/D,,0,,0,,,0,0,,0,
110793,Perfil 35003,10,0,10,S/D,,0,,6,,,5,14,,56,
110794,Perfil 35003,1035,10,35,S/D,,0,,4,,,6,10,,62,
110795,Perfil 35003,3570,35,70,S/D,,0,,0,,,6,6,,66,
110796,Perfil 35003,70100,70,100,S/D,,0,,0,,,0,0,,0,
110797,Perfil 35003,100140,100,140,S/D,,0,,0,,,0,0,,0,
110798,Perfil 35004,40,0,40,S/D,,0,,17,,,6,12,,40,
110799,Perfil 35004,4080,40,80,S/D,,0,,11,,,7,12,,46,
110800,Perfil 35004,80150,80,150,S/D,,0,,0,,,0,0,,0,
110801,Perfil 35005,30,0,30,S/D,,0,,19,,,7,22,,24,
110802,Perfil 35005,3050,30,50,S/D,,0,,8,,,7,19,,50,
110803,Perfil 35005,5090,50,90,S/D,,0,,0,,,0,0,,0,
110804,Perfil 35005,90140,90,140,S/D,,0,,0,,,0,0,,0,
110805,Perfil 35006,20,0,20,S/D,,0,,16,,,6,23,,26,
110806,Perfil 35006,2055,20,55,S/D,,0,,16,,,6,21,,26,
110807,Perfil 35006,5590,55,90,S/D,,0,,0,,,0,0,,0,
110808,Perfil 35006,90130,90,130,S/D,,0,,0,,,0,0,,0,
110809,Perfil 35007,25,0,25,S/D,,0,,20,,,6,27,,40,
110810,Perfil 35007,2550,25,50,S/D,,0,,25,,,6,45,,28,
110811,Perfil 35007,5070,50,70,S/D,,0,,0,,,0,0,,0,
110812,Perfil 35007,70140,70,140,S/D,,0,,0,,,0,0,,0,
110813,Perfil 35008,15,0,15,S/D,,0,,11,,,6,11,,37,
110814,Perfil 35008,1530,15,30,S/D,,0,,0,,,0,0,,0,
110815,Perfil 35008,3065,30,65,S/D,,0,,0,,,7,18,,42,
110816,Perfil 35008,65100,65,100,S/D,,0,,0,,,0,0,,0,
110817,Perfil 35008,100130,100,130,S/D,,0,,0,,,0,0,,0,
110818,Perfil 35009,20,0,20,S/D,,0,,16,,,7,20,,31,
110819,Perfil 35009,2060,20,60,S/D,,0,,16,,,7,11,,67,
110820,Perfil 35009,6090,60,90,S/D,,0,,0,,,0,0,,0,
110821,Perfil 35009,90135,90,135,S/D,,0,,0,,,0,0,,0,
110822,Perfil 35010,30,0,30,S/D,,0,,11,,,6,18,,31,
110823,Perfil 35010,3090,30,90,S/D,,0,,11,,,7,14,,47,
110824,Perfil 35010,90130,90,130,S/D,,0,,0,,,0,0,,0,
110825,Perfil 35011,20,0,20,S/D,,0,,6,,,5,12,,58,
110826,Perfil 35011,2060,20,60,S/D,,0,,5,,,6,8,,80,
110827,Perfil 35011,60100,60,100,S/D,,0,,0,,,0,0,,0,
110828,Perfil 35011,100140,100,140,S/D,,0,,0,,,0,0,,0,
110829,Perfil 35012,20,0,20,S/D,,0,,22,,,7,37,,26,
110830,Perfil 35012,2035,20,35,S/D,,0,,24,,,7,36,,24,
110831,Perfil 35012,3560,35,60,S/D,,0,,0,,,7,32,,42,
110832,Perfil 35012,60100,60,100,S/D,,0,,0,,,0,0,,0,
110833,Perfil 35012,100140,100,140,S/D,,0,,0,,,0,0,,0,
110834,Perfil 35013,25,0,25,S/D,,0,,14,,,6,16,,34,
110835,Perfil 35013,2580,25,80,S/D,,0,,10,,,6,14,,30,
110836,Perfil 35013,80150,80,150,S/D,,0,,0,,,0,0,,0,
110837,Perfil 35014,35,0,35,S/D,,0,,12,,,6,17,,42,
110838,Perfil 35014,3590,35,90,S/D,,0,,10,,,6,14,,36,
110839,Perfil 35014,90150,90,150,S/D,,0,,0,,,0,0,,0,
110840,Perfil 35015,60,0,60,S/D,,0,,22,,,6,11,,58,
110841,Perfil 35015,60130,60,130,S/D,,0,,12,,,7,10,,44,
110842,Perfil 35015,130160,130,160,S/D,,0,,0,,,0,0,,0,
110843,Perfil 35016,30,0,30,S/D,,0,,3,,,6,11,,65,
110844,Perfil 35016,3065,30,65,S/D,,0,,2,,,6,11,,53,
110845,Perfil 35016,6595,65,95,S/D,,0,,0,,,0,0,,0,
110846,Perfil 35016,95150,95,150,S/D,,0,,0,,,0,0,,0,
110847,Perfil 35017,20,0,20,S/D,,0,,6,,,6,9,,54,
110848,Perfil 35017,2065,20,65,S/D,,0,,3,,,6,9,,66,
110849,Perfil 35017,65130,65,130,S/D,,0,,0,,,0,0,,0,
110850,Perfil 35018,40,0,40,S/D,,0,,12,,,6,9,,60,
110851,Perfil 35018,4060,40,60,S/D,,0,,19,,,6,9,,66,
110852,Perfil 35018,6080,60,80,S/D,,0,,0,,,0,0,,0,
110853,Perfil 35018,80100,80,100,S/D,,0,,0,,,0,0,,0,
110854,Perfil 35018,100130,100,130,S/D,,0,,0,,,0,0,,0,
110855,Perfil 35019,35,0,35,S/D,,0,,14,,,6,12,,33,
110856,Perfil 35019,3585,35,85,S/D,,0,,16,,,7,15,,46,
110857,Perfil 35019,85150,85,150,S/D,,0,,0,,,0,0,,0,
110858,Perfil 35020,30,0,30,S/D,,0,,17,,,6,12,,36,
110859,Perfil 35020,3060,30,60,S/D,,0,,0,,,0,0,,0,
110860,Perfil 35021,10,0,10,S/D,,0,,0,,,0,0,,0,
110861,Perfil 35021,1040,10,40,S/D,,0,,3,,,6,17,,58,
110862,Perfil 35021,40100,40,100,S/D,,0,,0,,,0,0,,0,
110863,Perfil 35022,65,0,65,S/D,,0,,9,,,6,15,,48,
110864,Perfil 35022,65110,65,110,S/D,,0,,11,,,6,29,,40,
110865,Perfil 35022,110135,110,135,S/D,,0,,0,,,0,0,,0,
110866,Perfil 35023,40,0,40,S/D,,0,,14,,,6,15,,42,
110867,Perfil 35023,40110,40,110,S/D,,0,,11,,,6,13,,50,
110868,Perfil 35023,110145,110,145,S/D,,0,,0,,,6,15,,54,
110869,Perfil 35024,30,0,30,S/D,,0,,2,,,6,11,,65,
110870,Perfil 35024,3064,30,64,S/D,,0,,2,,,5,11,,59,
110871,Perfil 35024,6495,64,95,S/D,,0,,0,,,0,0,,0,
110872,Perfil 35024,95132,95,132,S/D,,0,,0,,,0,0,,0,
110873,Perfil 35024,132150,132,150,S/D,,0,,0,,,0,0,,0,
110874,Perfil 35025,20,0,20,S/D,,0,,15,,,7,16,,37,
110875,Perfil 35025,2060,20,60,S/D,,0,,29,,,6,32,,35,
110876,Perfil 35025,60140,60,140,S/D,,0,,0,,,0,0,,0,
110877,Perfil 35026,30,0,30,S/D,,0,,5,,,6,13,,54,
110878,Perfil 35026,3095,30,95,S/D,,0,,3,,,6,13,,56,
110879,Perfil 35026,95140,95,140,S/D,,0,,0,,,0,0,,0,
110880,Perfil 35027,45,0,45,S/D,,0,,30,,,7,42,,27,
110881,Perfil 35027,45140,45,140,S/D,,0,,0,,,0,0,,0,
110882,Perfil 35028,25,0,25,S/D,,0,,19,,,7,27,,35,
110883,Perfil 35028,2550,25,50,S/D,,0,,0,,,0,0,,0,
110884,Perfil 35029,25,0,25,S/D,,0,,10,,,6,10,,35,
110885,Perfil 35029,2565,25,65,S/D,,0,,7,,,7,9,,29,
110886,Perfil 35029,65110,65,110,S/D,,0,,0,,,0,0,,0,
110887,Perfil 35029,110130,110,130,S/D,,0,,0,,,0,0,,0,
110888,Perfil 35030,40,0,40,S/D,,0,,11,,,6,23,,25,
110889,Perfil 35030,4060,40,60,S/D,,0,,11,,,7,23,,23,
110890,Perfil 35030,60145,60,145,S/D,,0,,0,,,6,22,,29,
110891,Perfil 35031,30,0,30,S/D,,0,,20,,,7,23,,38,
110892,Perfil 35031,3060,30,60,S/D,,0,,18,,,7,19,,34,
110893,Perfil 35031,60100,60,100,S/D,,0,,0,,,0,0,,0,
110894,Perfil 35031,100110,100,110,S/D,,0,,0,,,0,0,,0,
110895,Perfil 35032,40,0,40,S/D,,0,,14,,,6,17,,47,
110896,Perfil 35032,4065,40,65,S/D,,0,,12,,,6,13,,47,
110897,Perfil 35032,6590,65,90,S/D,,0,,11,,,6,13,,43,
110898,Perfil 35032,90120,90,120,S/D,,0,,0,,,0,0,,0,
110899,Perfil 35032,120140,120,140,S/D,,0,,0,,,6,13,,51,
110900,Perfil 35033,40,0,40,S/D,,0,,8,,,7,9,,80,
110901,Perfil 35033,4080,40,80,S/D,,0,,5,,,8,9,,80,
110902,Perfil 35033,80140,80,140,S/D,,0,,0,,,0,0,,0,
110903,Perfil 35034,35,0,35,S/D,,0,,10,,,6,32,,16,
110904,Perfil 35034,3565,35,65,S/D,,0,,14,,,6,33,,17,
110905,Perfil 35034,65100,65,100,S/D,,0,,0,,,7,26,,22,
110906,Perfil 35034,100140,100,140,S/D,,0,,0,,,0,0,,0,
110907,Perfil 35035,20,0,20,S/D,,0,,15,,,6,23,,56,
110908,Perfil 35035,20140,20,140,S/D,,0,,0,,,0,0,,0,
110909,Perfil 35036,15,0,15,S/D,,0,,14,,,6,17,,43,
110910,Perfil 35036,1560,15,60,S/D,,0,,10,,,6,18,,31,
110911,Perfil 35036,60130,60,130,S/D,,0,,0,,,0,0,,0,
110912,Perfil 35037,37,0,37,S/D,,0,,10,,,7,11,,64,
110913,Perfil 35037,3765,37,65,S/D,,0,,7,,,7,11,,68,
110914,Perfil 35037,65110,65,110,S/D,,0,,0,,,0,0,,0,
110915,Perfil 35037,110140,110,140,S/D,,0,,0,,,0,0,,0,
110916,Perfil 35037,140150,140,150,S/D,,0,,0,,,0,0,,0,
110917,Perfil 35038,33,0,33,S/D,,0,,3,,,6,11,,65,
110918,Perfil 35038,3375,33,75,S/D,,0,,3,,,6,15,,61,
110919,Perfil 35038,75150,75,150,S/D,,0,,0,,,0,0,,0,
110920,Perfil 35039,25,0,25,S/D,,0,,9,,,6,13,,29,
110921,Perfil 35039,2550,25,50,S/D,,0,,8,,,7,13,,25,
110922,Perfil 35039,5080,50,80,S/D,,0,,0,,,7,21,,21,
110923,Perfil 35039,80140,80,140,S/D,,0,,0,,,0,0,,0,
110924,Perfil 35040,26,0,26,S/D,,0,,4,,,6,7,,67,
110925,Perfil 35040,2660,26,60,S/D,,0,,1,,,6,3,,87,
110926,Perfil 35040,6095,60,95,S/D,,0,,0,,,0,0,,0,
110927,Perfil 35040,95155,95,155,S/D,,0,,0,,,0,0,,0,
110928,Perfil 35041,20,0,20,S/D,,0,,20,,,7,17,,42,
110929,Perfil 35041,2065,20,65,S/D,,0,,24,,,7,23,,39,
110930,Perfil 35041,65110,65,110,S/D,,0,,0,,,0,0,,0,
110931,Perfil 35041,110145,110,145,S/D,,0,,0,,,0,0,,0,
110932,Perfil 35042,25,0,25,S/D,,0,,4,,,7,7,,39,
110933,Perfil 35042,2580,25,80,S/D,,0,,8,,,7,7,,40,
110934,Perfil 35042,80150,80,150,S/D,,0,,0,,,0,0,,0,
110935,Perfil 35043,20,0,20,S/D,,0,,16,,,7,21,,38,
110936,Perfil 35043,2080,20,80,S/D,,0,,9,,,8,11,,54,
110937,Perfil 35043,80120,80,120,S/D,,0,,0,,,0,0,,0,
110938,Perfil 35043,120140,120,140,S/D,,0,,0,,,0,0,,0,
110939,Perfil 35044,25,0,25,S/D,,0,,11,,,6,16,,39,
110940,Perfil 35044,25120,25,120,S/D,,0,,14,,,6,15,,37,
110941,Perfil 35044,120150,120,150,S/D,,0,,0,,,0,0,,0,
110942,Perfil 35045,35,0,35,S/D,,0,,10,,,7,13,,40,
110943,Perfil 35045,3590,35,90,S/D,,0,,11,,,7,13,,31,
110944,Perfil 35045,90150,90,150,S/D,,0,,0,,,0,0,,0,
110945,Perfil 35046,20,0,20,S/D,,0,,25,,,7,31,,44,
110946,Perfil 35046,2055,20,55,S/D,,0,,23,,,7,25,,38,
110947,Perfil 35046,5580,55,80,S/D,,0,,0,,,0,0,,0,
110948,Perfil 35046,8095,80,95,S/D,,0,,0,,,0,0,,0,
110949,Perfil 35046,95140,95,140,S/D,,0,,0,,,0,0,,0,
110950,Perfil 35047,10,0,10,S/D,,0,,26,,,6,14,,59,
110951,Perfil 35047,10100,10,100,S/D,,0,,0,,,0,0,,0,
110952,Perfil 35048,80,0,80,S/D,,0,,25,,,6,22,,36,
110953,Perfil 35048,80125,80,125,S/D,,0,,0,,,7,17,,33,
110954,Perfil 35049,20,0,20,S/D,,0,,12,,,7,13,,56,
110955,Perfil 35049,2050,20,50,S/D,,0,,14,,,7,16,,47,
110956,Perfil 35049,5080,50,80,S/D,,0,,0,,,0,0,,0,
110957,Perfil 35049,80120,80,120,S/D,,0,,0,,,0,0,,0,
110958,Perfil 35050,30,0,30,S/D,,0,,4,,,7,7,,63,
110959,Perfil 35050,3070,30,70,S/D,,0,,2,,,7,6,,61,
110960,Perfil 35050,70105,70,105,S/D,,0,,0,,,0,0,,0,
110961,Perfil 35051,32,0,32,S/D,,0,,6,,,6,11,,60,
110962,Perfil 35051,3264,32,64,S/D,,0,,3,,,6,13,,62,
110963,Perfil 35051,64140,64,140,S/D,,0,,0,,,6,9,,70,
110964,Perfil 35051,140150,140,150,S/D,,0,,0,,,0,0,,0,
110965,Perfil 35052,35,0,35,S/D,,0,,10,,,7,11,,64,
110966,Perfil 35052,3575,35,75,S/D,,0,,6,,,8,9,,78,
110967,Perfil 35052,75105,75,105,S/D,,0,,0,,,0,0,,0,
110968,Perfil 35052,105120,105,120,S/D,,0,,0,,,0,0,,0,
110969,Perfil 35053,35,0,35,S/D,,0,,3,,,6,15,,28,
110970,Perfil 35053,3565,35,65,S/D,,0,,6,,,6,17,,24,
110971,Perfil 35053,65150,65,150,S/D,,0,,0,,,0,0,,0,
110972,Perfil 35054,25,0,25,S/D,,0,,9,,,5,10,,47,
110973,Perfil 35054,2555,25,55,S/D,,0,,0,,,0,0,,0,
110974,Perfil 35054,55110,55,110,S/D,,0,,0,,,7,8,,63,
110975,Perfil 35054,110150,110,150,S/D,,0,,0,,,0,0,,0,
110976,Perfil 35055,20,0,20,S/D,,0,,20,,,7,23,,30,
110977,Perfil 35055,2050,20,50,S/D,,0,,21,,,7,21,,28,
110978,Perfil 35055,50120,50,120,S/D,,0,,0,,,0,0,,0,
110979,Perfil 35056,20,0,20,S/D,,0,,24,,,6,16,,57,
110980,Perfil 35056,20100,20,100,S/D,,0,,0,,,0,0,,0,
110981,Perfil 35057,15,0,15,S/D,,0,,15,,,6,13,,66,
110982,Perfil 35057,15110,15,110,S/D,,0,,0,,,0,0,,0,
110983,Perfil 35058,20,0,20,S/D,,0,,9,,,6,8,,33,
110984,Perfil 35058,2040,20,40,S/D,,0,,13,,,7,12,,33,
110985,Perfil 35058,40100,40,100,S/D,,0,,0,,,0,0,,0,
110986,Perfil 35058,100115,100,115,S/D,,0,,0,,,0,0,,0,
110987,Perfil 35058,115125,115,125,S/D,,0,,0,,,0,0,,0,
110988,Perfil 35059,10,0,10,S/D,,0,,21,,,6,33,,43,
110989,Perfil 35059,10170,10,170,S/D,,0,,15,,,6,33,,48,
110990,Perfil 35060,22,0,22,S/D,,0,,3,,,6,11,,60,
110991,Perfil 35060,2263,22,63,S/D,,0,,3,,,6,9,,58,
110992,Perfil 35060,63110,63,110,S/D,,0,,0,,,0,0,,0,
110993,Perfil 35060,110150,110,150,S/D,,0,,0,,,0,0,,0,
110994,Perfil 35061,15,0,15,S/D,,0,,9,,,6,28,,22,
110995,Perfil 35061,1540,15,40,S/D,,0,,10,,,6,46,,14,
110996,Perfil 35061,40100,40,100,S/D,,0,,0,,,6,22,,50,
110997,Perfil 35061,100128,100,128,S/D,,0,,0,,,0,0,,0,
110998,Perfil 35062,20,0,20,S/D,,0,,11,,,7,13,,43,
110999,Perfil 35062,20100,20,100,S/D,,0,,12,,,7,11,,37,
111000,Perfil 35062,100150,100,150,S/D,,0,,0,,,0,0,,0,
111001,Perfil 35063,20,0,20,S/D,,0,,8,,,6,7,,70,
111002,Perfil 35063,2050,20,50,S/D,,0,,6,,,6,5,,80,
111003,Perfil 35063,5085,50,85,S/D,,0,,0,,,0,0,,0,
111004,Perfil 35063,85150,85,150,S/D,,0,,0,,,0,0,,0,
111005,Perfil 35064,30,0,30,S/D,,0,,12,,,7,9,,38,
111006,Perfil 35064,3065,30,65,S/D,,0,,14,,,7,7,,46,
111007,Perfil 35064,65145,65,145,S/D,,0,,0,,,0,0,,0,
111008,Perfil 35065,35,0,35,S/D,,0,,6,,,6,11,,48,
111009,Perfil 35065,3570,35,70,S/D,,0,,9,,,6,15,,28,
111010,Perfil 35065,70110,70,110,S/D,,0,,0,,,6,31,,38,
111011,Perfil 35065,110155,110,155,S/D,,0,,0,,,0,0,,0,
111012,Perfil 35066,20,0,20,S/D,,0,,6,,,5,17,,60,
111013,Perfil 35066,2050,20,50,S/D,,0,,2,,,6,13,,66,
111014,Perfil 35066,5070,50,70,S/D,,0,,0,,,0,0,,0,
111015,Perfil 35067,30,0,30,S/D,,0,,6,,,8,7,,74,
111016,Perfil 35067,3050,30,50,S/D,,0,,6,,,8,9,,70,
111017,Perfil 35067,5090,50,90,S/D,,0,,0,,,8,7,,58,
111018,Perfil 35067,90120,90,120,S/D,,0,,0,,,0,0,,0,
111019,Perfil 35067,120140,120,140,S/D,,0,,0,,,0,0,,0,
111020,Perfil 35068,35,0,35,S/D,,0,,3,,,6,4,,43,
111021,Perfil 35068,3570,35,70,S/D,,0,,6,,,7,6,,48,
111022,Perfil 35068,70120,70,120,S/D,,0,,0,,,0,0,,0,
111023,Perfil 35068,120135,120,135,S/D,,0,,0,,,0,0,,0,
111024,Perfil 35069,25,0,25,S/D,,0,,12,,,6,12,,37,
111025,Perfil 35069,2550,25,50,S/D,,0,,16,,,6,15,,45,
111026,Perfil 35069,5070,50,70,S/D,,0,,0,,,0,0,,0,
111027,Perfil 35069,7085,70,85,S/D,,0,,0,,,0,0,,0,
111028,Perfil 35069,85130,85,130,S/D,,0,,0,,,0,0,,0,
111029,Perfil 35070,35,0,35,S/D,,0,,5,,,6,13,,66,
111030,Perfil 35070,3555,35,55,S/D,,0,,4,,,6,11,,48,
111031,Perfil 35070,55145,55,145,S/D,,0,,0,,,6,11,,42,
111032,Perfil 35070,145150,145,150,S/D,,0,,0,,,0,0,,0,
111033,Perfil 35071,60,0,60,S/D,,0,,14,,,6,15,,38,
111034,Perfil 35071,60110,60,110,S/D,,0,,0,,,0,0,,0,
111035,Perfil 35071,110150,110,150,S/D,,0,,0,,,0,0,,0,
111036,Perfil 35072,7,0,7,S/D,,0,,6,,,7,7,,72,
111037,Perfil 35072,715,7,15,S/D,,0,,0,,,7,7,,74,
111038,Perfil 35072,1535,15,35,S/D,,0,,0,,,0,0,,0,
111039,Perfil 35073,25,0,25,S/D,,0,,22,,,6,18,,51,
111040,Perfil 35073,2545,25,45,S/D,,0,,15,,,6,15,,50,
111041,Perfil 35073,4560,45,60,S/D,,0,,0,,,0,0,,0,
111042,Perfil 35073,60100,60,100,S/D,,0,,0,,,0,0,,0,
111043,Perfil 35073,100130,100,130,S/D,,0,,0,,,0,0,,0,
111044,Perfil 35074,25,0,25,S/D,,0,,12,,,6,13,,37,
111045,Perfil 35074,2560,25,60,S/D,,0,,9,,,6,13,,33,
111046,Perfil 35074,60100,60,100,S/D,,0,,0,,,0,0,,0,
111047,Perfil 35075,18,0,18,S/D,,0,,3,,,6,7,,70,
111048,Perfil 35075,1845,18,45,S/D,,0,,4,,,6,7,,64,
111049,Perfil 35075,4590,45,90,S/D,,0,,0,,,0,0,,0,
111050,Perfil 35076,60,0,60,S/D,,0,,13,,,6,22,,36,
111051,Perfil 35076,6085,60,85,S/D,,0,,12,,,6,16,,34,
111052,Perfil 35076,85140,85,140,S/D,,0,,0,,,6,18,,33,
111053,Perfil 35077,35,0,35,S/D,,0,,22,,,6,15,,37,
111054,Perfil 35077,3565,35,65,S/D,,0,,0,,,6,10,,64,
111055,Perfil 35078,35,0,35,S/D,,0,,15,,,5,13,,33,
111056,Perfil 35078,35125,35,125,S/D,,0,,17,,,6,18,,37,
111057,Perfil 35078,125150,125,150,S/D,,0,,0,,,0,0,,0,
111058,Perfil 35079,18,0,18,S/D,,0,,11,,,6,12,,35,
111059,Perfil 35079,1860,18,60,S/D,,0,,12,,,7,14,,36,
111060,Perfil 35080,25,0,25,S/D,,0,,13,,,6,20,,33,
111061,Perfil 35080,2545,25,45,S/D,,0,,15,,,6,23,,34,
111062,Perfil 35080,4555,45,55,S/D,,0,,0,,,0,0,,0,
111063,Perfil 35080,55100,55,100,S/D,,0,,0,,,0,0,,0,
111064,Perfil 35081,30,0,30,S/D,,0,,4,,,6,11,,40,
111065,Perfil 35081,3065,30,65,S/D,,0,,5,,,6,17,,39,
111066,Perfil 35081,65140,65,140,S/D,,0,,0,,,0,0,,0,
111067,Perfil 35081,140160,140,160,S/D,,0,,0,,,0,0,,0,
111068,Perfil 35082,22,0,22,S/D,,0,,4,,,5,19,,52,
111069,Perfil 35082,2248,22,48,S/D,,0,,3,,,6,17,,54,
111070,Perfil 35082,4890,48,90,S/D,,0,,0,,,0,0,,0,
111071,Perfil 35083,20,0,20,S/D,,0,,4,,,5,15,,60,
111072,Perfil 35083,2071,20,71,S/D,,0,,3,,,6,11,,65,
111073,Perfil 35083,71130,71,130,S/D,,0,,0,,,0,0,,0,
111074,Perfil 35084,18,0,18,S/D,,0,,22,,,6,54,,7,
111075,Perfil 35084,1860,18,60,S/D,,0,,15,,,7,94,,5,
111076,Perfil 35084,60130,60,130,S/D,,0,,0,,,0,0,,0,
111077,Perfil 35085,18,0,18,S/D,,0,,9,,,5,40,,30,
111078,Perfil 35085,1875,18,75,S/D,,0,,0,,,0,0,,0,
111079,Perfil 35085,75100,75,100,S/D,,0,,0,,,0,0,,0,
111080,Perfil 35086,12,0,12,S/D,,0,,6,,,6,30,,51,
111081,Perfil 35086,1228,12,28,S/D,,0,,0,,,0,0,,0,
111082,Perfil 35086,2870,28,70,S/D,,0,,0,,,0,0,,0,
111083,Perfil 35087,10,0,10,S/D,,0,,11,,,6,42,,14,
111084,Perfil 35087,1028,10,28,S/D,,0,,8,,,6,53,,3,
111085,Perfil 35087,2860,28,60,S/D,,0,,0,,,0,0,,0,
111086,Perfil 35087,6090,60,90,S/D,,0,,0,,,0,0,,0,
111087,Perfil 35087,90130,90,130,S/D,,0,,0,,,0,0,,0,
111088,Perfil 35088,12,0,12,S/D,,0,,6,,,6,37,,26,
111089,Perfil 35088,1289,12,89,S/D,,0,,4,,,6,51,,17,
111090,Perfil 35088,89100,89,100,S/D,,0,,0,,,0,0,,0,
111091,Perfil 35089,10,0,10,S/D,,0,,6,,,6,29,,22,
111092,Perfil 35089,1048,10,48,S/D,,0,,0,,,0,0,,0,
111093,Perfil 35090,12,0,12,S/D,,0,,26,,,6,34,,28,
111094,Perfil 35090,1242,12,42,S/D,,0,,24,,,6,34,,34,
111095,Perfil 35090,4275,42,75,S/D,,0,,0,,,0,0,,0,
111096,Perfil 35090,75130,75,130,S/D,,0,,0,,,0,0,,0,
111097,Perfil 35091,15,0,15,S/D,,0,,8,,,5,31,,20,
111098,Perfil 35091,1536,15,36,S/D,,0,,10,,,6,44,,17,
111099,Perfil 35092,15,0,15,S/D,,0,,13,,,5,59,,18,
111100,Perfil 35092,1552,15,52,S/D,,0,,5,,,6,47,,18,
111101,Perfil 35092,52150,52,150,S/D,,0,,0,,,0,0,,0,
111102,Perfil 35093,24,0,24,S/D,,0,,27,,,5,55,,10,
111103,Perfil 35093,2452,24,52,S/D,,0,,28,,,6,59,,4,
111104,Perfil 35093,52140,52,140,S/D,,0,,0,,,0,0,,0,
111105,Perfil 35094,30,0,30,S/D,,0,,5,,,6,59,,18,
111106,Perfil 35094,3065,30,65,S/D,,0,,4,,,6,75,,10,
111107,Perfil 35094,65110,65,110,S/D,,0,,0,,,6,75,,14,
111108,Perfil 35094,110145,110,145,S/D,,0,,0,,,0,0,,0,
111109,Perfil 35095,25,0,25,S/D,,0,,5,,,6,29,,36,
111110,Perfil 35095,2550,25,50,S/D,,0,,16,,,6,47,,28,
