cultivo_nombre,anio,departamento_nombre,coords,organic_carbon,ph,clay,silt,sand,Nino_lag1,Nino_lag2,Nino_lag3,Nino_lag4,Nino_lag5,Nino_lag6,Nino_lag7,superficie_sembrada_ha,superficie_cosechada_ha,produccion_tn,rendimiento_kgxha
soja,1992,Diamante,"(-60.456486400000045, -32.13530008275863)",9.444827586206896,7.2764827586206895,35.53900709219858,55.94285714285714,8.428571428571429,1,1,1,1,1,1,1,14100.0,13800.0,30200.0,2188.0
trigo,1992,Diamante,"(-60.456486400000045, -32.13530008275863)",9.444827586206896,7.2764827586206895,35.53900709219858,55.94285714285714,8.428571428571429,0,0,0,0,1,1,1,27500.0,26800.0,69700.0,2601.0
girasol,1992,Dolores,"(-57.49283902205886, -36.42384799705885)",23.40869565217391,8.344117647058823,40.774193548387096,38.83870967741935,20.41935483870968,1,1,1,1,1,1,1,500.0,400.0,400.0,1000.0
cebada,1992,El Carmen,"(-65.054304177, -24.497715299999996)",8.16,7.444444444444445,18.0,40.85714285714285,41.142857142857146,0,0,0,0,1,1,1,100.0,0.0,0.0,0.0
soja,1992,El Carmen,"(-65.054304177, -24.497715299999996)",8.16,7.444444444444445,18.0,40.85714285714285,41.142857142857146,1,1,1,1,1,1,1,1250.0,1150.0,2000.0,1739.0
trigo,1992,El Carmen,"(-65.054304177, -24.497715299999996)",8.16,7.444444444444445,18.0,40.85714285714285,41.142857142857146,0,0,0,0,1,1,1,200.0,200.0,200.0,1000.0
soja,1992,Esquina,"(-59.266664053892164, -30.081708670658667)",7.1006024096385545,6.925329341317365,23.86060606060606,31.206060606060607,44.93333333333333,1,1,1,1,1,1,1,500.0,400.0,700.0,1750.0
girasol,1992,Exaltación de la Cruz,"(-59.13908929411764, -34.293756205882374)",10.585294117647058,6.634411764705882,39.3448275862069,50.89655172413793,9.93103448275862,1,1,1,1,1,1,1,1200.0,1200.0,2400.0,2000.0
soja,1992,Exaltación de la Cruz,"(-59.13908929411764, -34.293756205882374)",10.585294117647058,6.634411764705882,39.3448275862069,50.89655172413793,9.93103448275862,1,1,1,1,1,1,1,10000.0,8800.0,13300.0,1511.0
trigo,1992,Exaltación de la Cruz,"(-59.13908929411764, -34.293756205882374)",10.585294117647058,6.634411764705882,39.3448275862069,50.89655172413793,9.93103448275862,0,0,0,0,1,1,1,900.0,900.0,2100.0,2333.0
girasol,1992,Federación,"(-58.23400345483873, -30.57264085645163)",10.023333333333332,6.9393548387096775,28.97560975609756,52.926829268292686,18.02439024390244,1,1,1,1,1,1,1,300.0,200.0,200.0,1000.0
girasol,1992,Federal,"(-58.811733656565664, -30.926178464646505)",12.707368421052632,6.974242424242425,39.896907216494846,58.93814432989691,1.1649484536082475,1,1,1,1,1,1,1,500.0,300.0,400.0,1333.0
soja,1992,Federal,"(-58.811733656565664, -30.926178464646505)",12.707368421052632,6.974242424242425,39.896907216494846,58.93814432989691,1.1649484536082475,1,1,1,1,1,1,1,400.0,350.0,600.0,1714.0
trigo,1992,Federal,"(-58.811733656565664, -30.926178464646505)",12.707368421052632,6.974242424242425,39.896907216494846,58.93814432989691,1.1649484536082475,0,0,0,0,1,1,1,400.0,300.0,600.0,2000.0
girasol,1992,Feliciano,"(-58.69866060384614, -30.46000000000001)",11.718421052631578,6.9884615384615385,38.935064935064936,59.36363636363637,1.896103896103896,1,1,1,1,1,1,1,500.0,400.0,400.0,1000.0
soja,1992,Feliciano,"(-58.69866060384614, -30.46000000000001)",11.718421052631578,6.9884615384615385,38.935064935064936,59.36363636363637,1.896103896103896,1,1,1,1,1,1,1,400.0,320.0,500.0,1563.0
girasol,1992,Formosa,"(-58.368882600000006, -26.042527999999997)",27.2,6.4,,,,1,1,1,1,1,1,1,10.0,10.0,10.0,1000.0
soja,1992,Garay,"(-60.0, -31.0)",3.0625,7.125,24.25,62.625,13.375,1,1,1,1,1,1,1,500.0,500.0,1100.0,2200.0
girasol,1992,General Alvarado,"(-58.07952927222222, -38.22005669444444)",11.727777777777778,7.4944444444444445,26.94117647058824,34.411764705882355,38.52941176470589,1,1,1,1,1,1,1,7000.0,6000.0,8400.0,1400.0
soja,1992,General Alvarado,"(-58.07952927222222, -38.22005669444444)",11.727777777777778,7.4944444444444445,26.94117647058824,34.411764705882355,38.52941176470589,1,1,1,1,1,1,1,1100.0,1000.0,1500.0,1500.0
trigo,1992,General Alvarado,"(-58.07952927222222, -38.22005669444444)",11.727777777777778,7.4944444444444445,26.94117647058824,34.411764705882355,38.52941176470589,0,0,0,0,1,1,1,28900.0,27600.0,66400.0,2406.0
soja,1992,General Alvear,"(-61.435380207547134, -34.338731471698125)",5.947826086956522,7.273000000000001,26.666666666666668,26.424242424242426,47.06060606060606,1,1,1,1,1,1,1,200.0,200.0,300.0,1500.0
trigo,1992,General Alvear,"(-61.435380207547134, -34.338731471698125)",5.947826086956522,7.273000000000001,26.666666666666668,26.424242424242426,47.06060606060606,0,0,0,0,1,1,1,1400.0,1400.0,3200.0,2286.0
girasol,1992,General Arenales,"(-61.25435858823528, -34.22352826797387)",8.573825503355705,7.0366013071895415,21.39455782312925,37.78231292517007,40.97278911564626,1,1,1,1,1,1,1,1800.0,1800.0,2500.0,1389.0
soja,1992,General Arenales,"(-61.25435858823528, -34.22352826797387)",8.573825503355705,7.0366013071895415,21.39455782312925,37.78231292517007,40.97278911564626,1,1,1,1,1,1,1,64300.0,64300.0,135000.0,2100.0
trigo,1992,General Arenales,"(-61.25435858823528, -34.22352826797387)",8.573825503355705,7.0366013071895415,21.39455782312925,37.78231292517007,40.97278911564626,0,0,0,0,1,1,1,45300.0,45300.0,135900.0,3000.0
girasol,1992,General Belgrano,"(-62.47359244705886, -33.13288562549021)",7.451162790697674,7.618039215686274,19.711111111111112,34.95555555555556,45.266666666666666,1,1,1,1,1,1,1,5800.0,5600.0,7300.0,1304.0
girasol,1992,General Belgrano,"(-62.47359244705886, -33.13288562549021)",7.451162790697674,7.618039215686274,19.711111111111112,34.95555555555556,45.266666666666666,1,1,1,1,1,1,1,1000.0,800.0,1300.0,1625.0
soja,1992,General Belgrano,"(-62.47359244705886, -33.13288562549021)",7.451162790697674,7.618039215686274,19.711111111111112,34.95555555555556,45.266666666666666,1,1,1,1,1,1,1,1200.0,1000.0,1600.0,1600.0
soja,1992,General Belgrano,"(-62.47359244705886, -33.13288562549021)",7.451162790697674,7.618039215686274,19.711111111111112,34.95555555555556,45.266666666666666,1,1,1,1,1,1,1,2000.0,2000.0,3600.0,1800.0
trigo,1992,General Belgrano,"(-62.47359244705886, -33.13288562549021)",7.451162790697674,7.618039215686274,19.711111111111112,34.95555555555556,45.266666666666666,0,0,0,0,1,1,1,3400.0,3400.0,8500.0,2500.0
trigo,1992,General Belgrano,"(-62.47359244705886, -33.13288562549021)",7.451162790697674,7.618039215686274,19.711111111111112,34.95555555555556,45.266666666666666,0,0,0,0,1,1,1,1500.0,1500.0,2400.0,1600.0
girasol,1992,General Güemes,"(-64.96726849333335, -24.73830866666667)",9.666666666666666,7.788888888888888,24.5,36.0,39.5,1,1,1,1,1,1,1,300.0,250.0,300.0,1200.0
soja,1992,General Güemes,"(-64.96726849333335, -24.73830866666667)",9.666666666666666,7.788888888888888,24.5,36.0,39.5,1,1,1,1,1,1,1,1000.0,1000.0,1800.0,1800.0
soja,1992,General Güemes,"(-64.96726849333335, -24.73830866666667)",9.666666666666666,7.788888888888888,24.5,36.0,39.5,1,1,1,1,1,1,1,7000.0,6600.0,10900.0,1652.0
soja,1992,General José de San Martín,"(-63.77143369416668, -22.709650777500006)",11.9125,7.333333333333333,18.88888888888889,29.166666666666668,51.44444444444444,1,1,1,1,1,1,1,30000.0,29500.0,53400.0,1810.0
girasol,1992,General Juan Madariaga,"(-57.203223366666606, -37.139401733333344)",19.44772727272728,8.038333333333334,35.310344827586206,34.77586206896552,30.06896551724138,1,1,1,1,1,1,1,500.0,500.0,500.0,1000.0
soja,1992,General Juan Madariaga,"(-57.203223366666606, -37.139401733333344)",19.44772727272728,8.038333333333334,35.310344827586206,34.77586206896552,30.06896551724138,1,1,1,1,1,1,1,1000.0,700.0,800.0,1143.0
trigo,1992,General Juan Madariaga,"(-57.203223366666606, -37.139401733333344)",19.44772727272728,8.038333333333334,35.310344827586206,34.77586206896552,30.06896551724138,0,0,0,0,1,1,1,1300.0,1200.0,2000.0,1667.0
cebada,1992,General La Madrid,"(-61.190530200000005, -37.20893860000002)",9.263333333333332,7.62,26.857142857142858,42.42857142857143,30.857142857142858,0,0,0,0,1,1,1,950.0,500.0,900.0,1800.0
girasol,1992,General La Madrid,"(-61.190530200000005, -37.20893860000002)",9.263333333333332,7.62,26.857142857142858,42.42857142857143,30.857142857142858,1,1,1,1,1,1,1,8000.0,8000.0,13600.0,1700.0
soja,1992,General La Madrid,"(-61.190530200000005, -37.20893860000002)",9.263333333333332,7.62,26.857142857142858,42.42857142857143,30.857142857142858,1,1,1,1,1,1,1,4500.0,4500.0,8100.0,1800.0
trigo,1992,General La Madrid,"(-61.190530200000005, -37.20893860000002)",9.263333333333332,7.62,26.857142857142858,42.42857142857143,30.857142857142858,0,0,0,0,1,1,1,25000.0,25000.0,50000.0,2000.0
cebada,1992,General López,"(-61.54511782014394, -33.829149784172685)",7.531111111111111,7.053237410071942,23.58992805755396,53.33812949640288,23.27338129496403,0,0,0,0,1,1,1,6900.0,6900.0,17300.0,2507.0
girasol,1992,General López,"(-61.54511782014394, -33.829149784172685)",7.531111111111111,7.053237410071942,23.58992805755396,53.33812949640288,23.27338129496403,1,1,1,1,1,1,1,106000.0,106000.0,148400.0,1400.0
soja,1992,General López,"(-61.54511782014394, -33.829149784172685)",7.531111111111111,7.053237410071942,23.58992805755396,53.33812949640288,23.27338129496403,1,1,1,1,1,1,1,417000.0,413000.0,918200.0,2223.0
trigo,1992,General López,"(-61.54511782014394, -33.829149784172685)",7.531111111111111,7.053237410071942,23.58992805755396,53.33812949640288,23.27338129496403,0,0,0,0,1,1,1,170500.0,170500.0,409200.0,2400.0
girasol,1992,General Obligado,"(-59.691137124999955, -29.094353738636382)",6.736781609195402,6.740579710144928,34.333333333333336,48.41176470588236,16.485294117647058,1,1,1,1,1,1,1,47300.0,40000.0,32000.0,800.0
soja,1992,General Obligado,"(-59.691137124999955, -29.094353738636382)",6.736781609195402,6.740579710144928,34.333333333333336,48.41176470588236,16.485294117647058,1,1,1,1,1,1,1,56100.0,51000.0,107100.0,2100.0
trigo,1992,General Obligado,"(-59.691137124999955, -29.094353738636382)",6.736781609195402,6.740579710144928,34.333333333333336,48.41176470588236,16.485294117647058,0,0,0,0,1,1,1,2800.0,2800.0,7300.0,2607.0
cebada,1992,General Pedernera,"(-65.41868525278811, -33.605477182156136)",5.477272727272728,7.733333333333333,8.381443298969073,18.628865979381445,73.26804123711341,0,0,0,0,1,1,1,2000.0,0.0,0.0,0.0
girasol,1992,General Pedernera,"(-65.41868525278811, -33.605477182156136)",5.477272727272728,7.733333333333333,8.381443298969073,18.628865979381445,73.26804123711341,1,1,1,1,1,1,1,4200.0,3800.0,3800.0,1000.0
girasol,1992,General Pueyrredón,"(-57.9199305, -37.953367625000006)",26.575,6.6125,24.875,33.375,41.875,1,1,1,1,1,1,1,2000.0,1800.0,2300.0,1278.0
soja,1992,General Pueyrredón,"(-57.9199305, -37.953367625000006)",26.575,6.6125,24.875,33.375,41.875,1,1,1,1,1,1,1,1100.0,800.0,1100.0,1375.0
trigo,1992,General Pueyrredón,"(-57.9199305, -37.953367625000006)",26.575,6.6125,24.875,33.375,41.875,0,0,0,0,1,1,1,20700.0,19700.0,48300.0,2452.0
cebada,1992,General Roca,"(-66.3031077113433, -37.02347810940301)",5.829752066115702,7.5396825396825395,10.382716049382717,22.91358024691358,66.80246913580247,0,0,0,0,1,1,1,5100.0,100.0,200.0,2000.0
girasol,1992,General Roca,"(-66.3031077113433, -37.02347810940301)",5.829752066115702,7.5396825396825395,10.382716049382717,22.91358024691358,66.80246913580247,1,1,1,1,1,1,1,69000.0,69000.0,96600.0,1400.0
soja,1992,General Roca,"(-66.3031077113433, -37.02347810940301)",5.829752066115702,7.5396825396825395,10.382716049382717,22.91358024691358,66.80246913580247,1,1,1,1,1,1,1,14000.0,14000.0,28600.0,2043.0
trigo,1992,General Roca,"(-66.3031077113433, -37.02347810940301)",5.829752066115702,7.5396825396825395,10.382716049382717,22.91358024691358,66.80246913580247,0,0,0,0,1,1,1,42000.0,42000.0,71400.0,1700.0
cebada,1992,General San Martín,"(-63.549500723050876, -32.363043163728825)",8.191836734693878,7.558474576271187,18.98245614035088,59.85964912280702,21.24561403508772,0,0,0,0,1,1,1,2000.0,0.0,0.0,0.0
girasol,1992,General San Martín,"(-63.549500723050876, -32.363043163728825)",8.191836734693878,7.558474576271187,18.98245614035088,59.85964912280702,21.24561403508772,1,1,1,1,1,1,1,3200.0,3200.0,3500.0,1094.0
soja,1992,General San Martín,"(-63.549500723050876, -32.363043163728825)",8.191836734693878,7.558474576271187,18.98245614035088,59.85964912280702,21.24561403508772,1,1,1,1,1,1,1,20000.0,19500.0,29300.0,1503.0
trigo,1992,General San Martín,"(-63.549500723050876, -32.363043163728825)",8.191836734693878,7.558474576271187,18.98245614035088,59.85964912280702,21.24561403508772,0,0,0,0,1,1,1,14000.0,13700.0,23300.0,1701.0
girasol,1992,General Taboada,"(-62.46423624999999, -28.618544285714297)",5.989285714285714,,20.466666666666665,59.86666666666667,19.933333333333334,1,1,1,1,1,1,1,1600.0,1400.0,1700.0,1214.0
soja,1992,General Taboada,"(-62.46423624999999, -28.618544285714297)",5.989285714285714,,20.466666666666665,59.86666666666667,19.933333333333334,1,1,1,1,1,1,1,11300.0,11000.0,28700.0,2609.0
cebada,1992,General Viamonte,"(-61.2025, -35.019583499999996)",8.309999999999999,7.489999999999999,23.4,32.5,44.4,0,0,0,0,1,1,1,2500.0,2500.0,6300.0,2520.0
girasol,1992,General Viamonte,"(-61.2025, -35.019583499999996)",8.309999999999999,7.489999999999999,23.4,32.5,44.4,1,1,1,1,1,1,1,10000.0,10000.0,16000.0,1600.0
soja,1992,General Viamonte,"(-61.2025, -35.019583499999996)",8.309999999999999,7.489999999999999,23.4,32.5,44.4,1,1,1,1,1,1,1,34000.0,20000.0,38000.0,1900.0
trigo,1992,General Viamonte,"(-61.2025, -35.019583499999996)",8.309999999999999,7.489999999999999,23.4,32.5,44.4,0,0,0,0,1,1,1,20000.0,20000.0,54000.0,2700.0
cebada,1992,General Villegas,"(-62.98975362812503, -34.620590625000006)",4.982758620689655,7.721875,18.8125,38.03125,43.25,0,0,0,0,1,1,1,7000.0,7000.0,16800.0,2400.0
girasol,1992,General Villegas,"(-62.98975362812503, -34.620590625000006)",4.982758620689655,7.721875,18.8125,38.03125,43.25,1,1,1,1,1,1,1,67000.0,67000.0,97200.0,1451.0
soja,1992,General Villegas,"(-62.98975362812503, -34.620590625000006)",4.982758620689655,7.721875,18.8125,38.03125,43.25,1,1,1,1,1,1,1,52000.0,52000.0,105800.0,2035.0
trigo,1992,General Villegas,"(-62.98975362812503, -34.620590625000006)",4.982758620689655,7.721875,18.8125,38.03125,43.25,0,0,0,0,1,1,1,53000.0,52500.0,110300.0,2101.0
cebada,1992,Gobernador Dupuy,"(-65.4138202921687, -35.47492051807231)",6.0126506024096384,7.596666666666667,6.641860465116279,23.6,69.89767441860465,0,0,0,0,1,1,1,300.0,0.0,0.0,0.0
girasol,1992,Gobernador Dupuy,"(-65.4138202921687, -35.47492051807231)",6.0126506024096384,7.596666666666667,6.641860465116279,23.6,69.89767441860465,1,1,1,1,1,1,1,700.0,600.0,600.0,1000.0
soja,1992,Graneros,"(-65.41190471428571, -27.633333285714283)",14.142857142857142,,,,,1,1,1,1,1,1,1,16000.0,15700.0,36100.0,2299.0
trigo,1992,Graneros,"(-65.41190471428571, -27.633333285714283)",14.142857142857142,,,,,0,0,0,0,1,1,1,14000.0,14000.0,29400.0,2100.0
girasol,1992,Gualeguay,"(-59.54067127380953, -32.85434897083336)",9.97710843373494,6.750595238095237,35.579268292682926,50.88414634146341,13.591463414634148,1,1,1,1,1,1,1,11000.0,11000.0,18700.0,1700.0
soja,1992,Gualeguay,"(-59.54067127380953, -32.85434897083336)",9.97710843373494,6.750595238095237,35.579268292682926,50.88414634146341,13.591463414634148,1,1,1,1,1,1,1,11000.0,11000.0,23100.0,2100.0
trigo,1992,Gualeguay,"(-59.54067127380953, -32.85434897083336)",9.97710843373494,6.750595238095237,35.579268292682926,50.88414634146341,13.591463414634148,0,0,0,0,1,1,1,5000.0,5000.0,14500.0,2900.0
girasol,1992,Gualeguaychú,"(-58.8164598500001, -32.97785540000001)",10.785064935064936,7.292874999999999,34.7,45.21333333333333,20.02,1,1,1,1,1,1,1,3000.0,3000.0,4500.0,1500.0
soja,1992,Gualeguaychú,"(-58.8164598500001, -32.97785540000001)",10.785064935064936,7.292874999999999,34.7,45.21333333333333,20.02,1,1,1,1,1,1,1,400.0,400.0,700.0,1750.0
trigo,1992,Gualeguaychú,"(-58.8164598500001, -32.97785540000001)",10.785064935064936,7.292874999999999,34.7,45.21333333333333,20.02,0,0,0,0,1,1,1,2000.0,2000.0,3000.0,1500.0
cebada,1992,Guaminí,"(-62.506366454545464, -37.050486909090914)",12.018181818181818,6.954545454545454,22.428571428571427,28.285714285714285,49.57142857142857,0,0,0,0,1,1,1,1000.0,800.0,1100.0,1375.0
girasol,1992,Guaminí,"(-62.506366454545464, -37.050486909090914)",12.018181818181818,6.954545454545454,22.428571428571427,28.285714285714285,49.57142857142857,1,1,1,1,1,1,1,38000.0,38000.0,60800.0,1600.0
trigo,1992,Guaminí,"(-62.506366454545464, -37.050486909090914)",12.018181818181818,6.954545454545454,22.428571428571427,28.285714285714285,49.57142857142857,0,0,0,0,1,1,1,42800.0,32800.0,45900.0,1399.0
soja,1992,Guaraní,"(-54.41243209090907, -26.965450090909087)",7.393939393939394,4.576666666666667,74.48484848484848,18.12121212121212,7.727272727272727,1,1,1,1,1,1,1,400.0,0.0,0.0,0.0
soja,1992,Guasayán,"(-65.07789860869565, -28.06884056521738)",8.721739130434782,,12.38095238095238,53.30434782608695,35.391304347826086,1,1,1,1,1,1,1,6000.0,5500.0,9400.0,1709.0
cebada,1992,Guatraché,"(-63.71666700000001, -37.3416665)",8.283333333333333,7.533333333333334,14.666666666666666,25.0,60.66666666666666,0,0,0,0,1,1,1,250.0,30.0,45.0,1500.0
girasol,1992,Guatraché,"(-63.71666700000001, -37.3416665)",8.283333333333333,7.533333333333334,14.666666666666666,25.0,60.66666666666666,1,1,1,1,1,1,1,16200.0,12700.0,15200.0,1197.0
trigo,1992,Guatraché,"(-63.71666700000001, -37.3416665)",8.283333333333333,7.533333333333334,14.666666666666666,25.0,60.66666666666666,0,0,0,0,1,1,1,55000.0,38500.0,44300.0,1151.0
girasol,1992,Hipólito Yrigoyen,"(-61.61906875, -36.280995)",7.775,7.7,15.75,26.25,58.25,1,1,1,1,1,1,1,7000.0,6650.0,10600.0,1594.0
soja,1992,Hipólito Yrigoyen,"(-61.61906875, -36.280995)",7.775,7.7,15.75,26.25,58.25,1,1,1,1,1,1,1,1000.0,500.0,800.0,1600.0
trigo,1992,Hipólito Yrigoyen,"(-61.61906875, -36.280995)",7.775,7.7,15.75,26.25,58.25,0,0,0,0,1,1,1,5000.0,4900.0,12300.0,2510.0
cebada,1992,Hucal,"(-63.82040000040002, -38.01729994639999)",8.7,8.233333333333333,14.8,29.066666666666663,56.13333333333333,0,0,0,0,1,1,1,120.0,0.0,0.0,0.0
girasol,1992,Hucal,"(-63.82040000040002, -38.01729994639999)",8.7,8.233333333333333,14.8,29.066666666666663,56.13333333333333,1,1,1,1,1,1,1,1600.0,1000.0,900.0,900.0
trigo,1992,Hucal,"(-63.82040000040002, -38.01729994639999)",8.7,8.233333333333333,14.8,29.066666666666663,56.13333333333333,0,0,0,0,1,1,1,51000.0,33200.0,40200.0,1211.0
girasol,1992,Independencia,"(-60.785275000000006, -26.736301)",14.525,,,,,1,1,1,1,1,1,1,3500.0,2000.0,3200.0,1600.0
soja,1992,Independencia,"(-60.785275000000006, -26.736301)",14.525,,,,,1,1,1,1,1,1,1,6000.0,6000.0,10800.0,1800.0
trigo,1992,Independencia,"(-60.785275000000006, -26.736301)",14.525,,,,,0,0,0,0,1,1,1,1500.0,1500.0,3000.0,2000.0
cebada,1992,Iriondo,"(-61.33838690399994, -32.76261032880001)",6.392622950819672,7.307113402061855,31.431578947368426,64.33684210526316,4.3052631578947365,0,0,0,0,1,1,1,130.0,0.0,0.0,0.0
girasol,1992,Iriondo,"(-61.33838690399994, -32.76261032880001)",6.392622950819672,7.307113402061855,31.431578947368426,64.33684210526316,4.3052631578947365,1,1,1,1,1,1,1,2800.0,2800.0,3900.0,1393.0
soja,1992,Iriondo,"(-61.33838690399994, -32.76261032880001)",6.392622950819672,7.307113402061855,31.431578947368426,64.33684210526316,4.3052631578947365,1,1,1,1,1,1,1,184000.0,183600.0,453500.0,2470.0
trigo,1992,Iriondo,"(-61.33838690399994, -32.76261032880001)",6.392622950819672,7.307113402061855,31.431578947368426,64.33684210526316,4.3052631578947365,0,0,0,0,1,1,1,52000.0,52000.0,150800.0,2900.0
soja,1992,Ituzaingó,"(-56.53523620805371, -27.61187175167786)",12.458865248226951,5.074468085106383,24.82962962962963,25.822695035460992,50.5531914893617,1,1,1,1,1,1,1,100.0,100.0,200.0,2000.0
cebada,1992,Juan Martín de Pueyrredón,"(-66.53841488154275, -33.639917920110186)",5.640056022408964,8.056396648044693,13.273885350318473,28.547770700636946,58.261146496815286,0,0,0,0,1,1,1,500.0,0.0,0.0,0.0
cebada,1992,Junín,"(-62.401393777661724, -33.706025721392976)",8.4,7.416417910447762,18.57558139534884,41.63372093023256,39.95348837209303,0,0,0,0,1,1,1,3700.0,3700.0,9600.0,2595.0
cebada,1992,Junín,"(-62.401393777661724, -33.706025721392976)",8.4,7.416417910447762,18.57558139534884,41.63372093023256,39.95348837209303,0,0,0,0,1,1,1,300.0,0.0,0.0,0.0
girasol,1992,Junín,"(-62.401393777661724, -33.706025721392976)",8.4,7.416417910447762,18.57558139534884,41.63372093023256,39.95348837209303,1,1,1,1,1,1,1,9000.0,9000.0,10800.0,1200.0
soja,1992,Junín,"(-62.401393777661724, -33.706025721392976)",8.4,7.416417910447762,18.57558139534884,41.63372093023256,39.95348837209303,1,1,1,1,1,1,1,62200.0,56400.0,91700.0,1626.0
trigo,1992,Junín,"(-62.401393777661724, -33.706025721392976)",8.4,7.416417910447762,18.57558139534884,41.63372093023256,39.95348837209303,0,0,0,0,1,1,1,47200.0,47200.0,141600.0,3000.0
