,cultivo_nombre,anio,departamento_nombre,superficie_sembrada_ha,superficie_cosechada_ha,produccion_tn,rendimiento_kgxha,coords,organic_carbon,ph,clay,silt,sand
40121,girasol,1998,Chascomús,6500.0,6500.0,11700.0,1800.0,"(-57.84511121338584, -35.523078354173244)",10.412903225806453,8.163779527559054,32.733333333333334,46.88333333333333,20.591666666666665
40122,soja,1998,Chascomús,1500.0,1500.0,2500.0,1667.0,"(-57.84511121338584, -35.523078354173244)",10.412903225806453,8.163779527559054,32.733333333333334,46.88333333333333,20.591666666666665
40123,trigo,1998,Chascomús,4100.0,4100.0,13500.0,3293.0,"(-57.84511121338584, -35.523078354173244)",10.412903225806453,8.163779527559054,32.733333333333334,46.88333333333333,20.591666666666665
40124,Maíz,1998,Chicligasta,570.0,570.0,2900.0,5088.0,"(-65.63449391666668, -27.34576302777778)",6.12,6.158620689655172,9.676470588235292,33.588235294117645,56.794117647058826
40125,maíz,1998,Chicligasta,570.0,570.0,2900.0,5088.0,"(-65.63449391666668, -27.34576302777778)",6.12,6.158620689655172,9.676470588235292,33.588235294117645,56.794117647058826
40126,Maíz,1998,Chicoana,1000.0,900.0,3100.0,3444.0,"(-65.43589746153847, -25.152243589230768)",11.146153846153847,6.533333333333334,20.53846153846154,40.23076923076923,39.23076923076923
40127,Poroto seco,1998,Chicoana,2000.0,2000.0,2800.0,1400.0,"(-65.43589746153847, -25.152243589230768)",11.146153846153847,6.533333333333334,20.53846153846154,40.23076923076923,39.23076923076923
40128,maíz,1998,Chicoana,1000.0,900.0,3100.0,3444.0,"(-65.43589746153847, -25.152243589230768)",11.146153846153847,6.533333333333334,20.53846153846154,40.23076923076923,39.23076923076923
40129,Avena,1998,Chivilcoy,7000.0,1000.0,2000.0,2000.0,"(-59.92064349999995, -34.85732974025973)",8.361073825503356,7.186948051948051,23.98639455782313,52.1156462585034,24.027210884353742
40130,Cebada cervecera,1998,Chivilcoy,600.0,600.0,2000.0,3333.0,"(-59.92064349999995, -34.85732974025973)",8.361073825503356,7.186948051948051,23.98639455782313,52.1156462585034,24.027210884353742
40131,Girasol,1998,Chivilcoy,10000.0,10000.0,19000.0,1900.0,"(-59.92064349999995, -34.85732974025973)",8.361073825503356,7.186948051948051,23.98639455782313,52.1156462585034,24.027210884353742
40132,Maíz,1998,Chivilcoy,26000.0,25900.0,186500.0,7201.0,"(-59.92064349999995, -34.85732974025973)",8.361073825503356,7.186948051948051,23.98639455782313,52.1156462585034,24.027210884353742
40133,Poroto seco,1998,Chivilcoy,100.0,100.0,90.0,900.0,"(-59.92064349999995, -34.85732974025973)",8.361073825503356,7.186948051948051,23.98639455782313,52.1156462585034,24.027210884353742
40134,Soja total,1998,Chivilcoy,41000.0,41000.0,110000.0,2683.0,"(-59.92064349999995, -34.85732974025973)",8.361073825503356,7.186948051948051,23.98639455782313,52.1156462585034,24.027210884353742
40135,Sorgo,1998,Chivilcoy,200.0,100.0,500.0,5000.0,"(-59.92064349999995, -34.85732974025973)",8.361073825503356,7.186948051948051,23.98639455782313,52.1156462585034,24.027210884353742
40136,Trigo total,1998,Chivilcoy,31000.0,31000.0,120000.0,3871.0,"(-59.92064349999995, -34.85732974025973)",8.361073825503356,7.186948051948051,23.98639455782313,52.1156462585034,24.027210884353742
40137,avena,1998,Chivilcoy,7000.0,1000.0,2000.0,2000.0,"(-59.92064349999995, -34.85732974025973)",8.361073825503356,7.186948051948051,23.98639455782313,52.1156462585034,24.027210884353742
40138,cebada,1998,Chivilcoy,600.0,600.0,2000.0,3333.0,"(-59.92064349999995, -34.85732974025973)",8.361073825503356,7.186948051948051,23.98639455782313,52.1156462585034,24.027210884353742
40139,girasol,1998,Chivilcoy,10000.0,10000.0,19000.0,1900.0,"(-59.92064349999995, -34.85732974025973)",8.361073825503356,7.186948051948051,23.98639455782313,52.1156462585034,24.027210884353742
40140,maíz,1998,Chivilcoy,26000.0,25900.0,186500.0,7201.0,"(-59.92064349999995, -34.85732974025973)",8.361073825503356,7.186948051948051,23.98639455782313,52.1156462585034,24.027210884353742
40141,soja,1998,Chivilcoy,41000.0,41000.0,110000.0,2683.0,"(-59.92064349999995, -34.85732974025973)",8.361073825503356,7.186948051948051,23.98639455782313,52.1156462585034,24.027210884353742
40142,trigo,1998,Chivilcoy,31000.0,31000.0,120000.0,3871.0,"(-59.92064349999995, -34.85732974025973)",8.361073825503356,7.186948051948051,23.98639455782313,52.1156462585034,24.027210884353742
40143,Maíz,1998,Choya,2500.0,1500.0,4000.0,2667.0,"(-64.94672023809524, -28.561506714285727)",9.861904761904762,7.43,10.45,47.7,41.85
40144,Poroto seco,1998,Choya,1650.0,1600.0,1120.0,700.0,"(-64.94672023809524, -28.561506714285727)",9.861904761904762,7.43,10.45,47.7,41.85
40145,Soja total,1998,Choya,440.0,440.0,900.0,2045.0,"(-64.94672023809524, -28.561506714285727)",9.861904761904762,7.43,10.45,47.7,41.85
40146,Sorgo,1998,Choya,6000.0,4800.0,15400.0,3208.0,"(-64.94672023809524, -28.561506714285727)",9.861904761904762,7.43,10.45,47.7,41.85
40147,maíz,1998,Choya,2500.0,1500.0,4000.0,2667.0,"(-64.94672023809524, -28.561506714285727)",9.861904761904762,7.43,10.45,47.7,41.85
40148,soja,1998,Choya,440.0,440.0,900.0,2045.0,"(-64.94672023809524, -28.561506714285727)",9.861904761904762,7.43,10.45,47.7,41.85
40149,avena,1998,Colón,150.0,150.0,300.0,2000.0,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796
40150,avena,1998,Colón,10000.0,,,,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796
40151,avena,1998,Colón,4500.0,200.0,180.0,900.0,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796
40152,centeno,1998,Colón,3000.0,,,,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796
40153,girasol,1998,Colón,1200.0,1200.0,3000.0,2500.0,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796
40154,girasol,1998,Colón,4500.0,4500.0,8100.0,1800.0,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796
40155,maíz,1998,Colón,7500.0,7500.0,65300.0,8707.0,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796
40156,maíz,1998,Colón,28000.0,19000.0,68400.0,3600.0,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796
40157,maíz,1998,Colón,8000.0,7600.0,35000.0,4605.0,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796
40158,soja,1998,Colón,53000.0,53000.0,185000.0,3491.0,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796
40159,soja,1998,Colón,54000.0,51500.0,107100.0,2080.0,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796
40160,soja,1998,Colón,7000.0,7000.0,14000.0,2000.0,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796
40161,trigo,1998,Colón,17000.0,17000.0,52000.0,3059.0,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796
40162,trigo,1998,Colón,3500.0,3300.0,5600.0,1697.0,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796
40163,trigo,1998,Colón,2000.0,2000.0,4000.0,2000.0,"(-60.70948861333329, -33.56080636799994)",9.594594594594597,6.930066666666667,26.163265306122447,54.46938775510204,19.53061224489796
40164,maní,1998,Concepción,2.0,2.0,2.0,1000.0,"(-58.24625817741942, -28.501555709677415)",3.832203389830509,5.825806451612903,9.258064516129032,10.53225806451613,80.46774193548387
40165,maíz,1998,Concepción,600.0,600.0,1280.0,2133.0,"(-58.24625817741942, -28.501555709677415)",3.832203389830509,5.825806451612903,9.258064516129032,10.53225806451613,80.46774193548387
40166,maíz,1998,Concepción,150.0,0.0,0.0,0.0,"(-58.24625817741942, -28.501555709677415)",3.832203389830509,5.825806451612903,9.258064516129032,10.53225806451613,80.46774193548387
40167,Arroz,1998,Concordia,17500.0,17500.0,106000.0,6057.0,"(-58.22707381854551, -31.327446727272722)",8.954716981132076,6.406,27.604166666666668,32.3125,40.25
40168,Avena,1998,Concordia,3000.0,1000.0,1200.0,1200.0,"(-58.22707381854551, -31.327446727272722)",8.954716981132076,6.406,27.604166666666668,32.3125,40.25
40169,Girasol,1998,Concordia,3800.0,3800.0,7500.0,1974.0,"(-58.22707381854551, -31.327446727272722)",8.954716981132076,6.406,27.604166666666668,32.3125,40.25
40170,Lino,1998,Concordia,3800.0,3800.0,3420.0,900.0,"(-58.22707381854551, -31.327446727272722)",8.954716981132076,6.406,27.604166666666668,32.3125,40.25
40171,Maíz,1998,Concordia,3000.0,2600.0,13300.0,5115.0,"(-58.22707381854551, -31.327446727272722)",8.954716981132076,6.406,27.604166666666668,32.3125,40.25
40172,Soja total,1998,Concordia,12000.0,11400.0,25000.0,2193.0,"(-58.22707381854551, -31.327446727272722)",8.954716981132076,6.406,27.604166666666668,32.3125,40.25
40173,Sorgo,1998,Concordia,4100.0,4100.0,20900.0,5098.0,"(-58.22707381854551, -31.327446727272722)",8.954716981132076,6.406,27.604166666666668,32.3125,40.25
40174,Trigo total,1998,Concordia,4400.0,4400.0,8800.0,2000.0,"(-58.22707381854551, -31.327446727272722)",8.954716981132076,6.406,27.604166666666668,32.3125,40.25
40175,avena,1998,Concordia,3000.0,1000.0,1200.0,1200.0,"(-58.22707381854551, -31.327446727272722)",8.954716981132076,6.406,27.604166666666668,32.3125,40.25
40176,girasol,1998,Concordia,3800.0,3800.0,7500.0,1974.0,"(-58.22707381854551, -31.327446727272722)",8.954716981132076,6.406,27.604166666666668,32.3125,40.25
40177,maíz,1998,Concordia,3000.0,2600.0,13300.0,5115.0,"(-58.22707381854551, -31.327446727272722)",8.954716981132076,6.406,27.604166666666668,32.3125,40.25
40178,soja,1998,Concordia,12000.0,11400.0,25000.0,2193.0,"(-58.22707381854551, -31.327446727272722)",8.954716981132076,6.406,27.604166666666668,32.3125,40.25
40179,trigo,1998,Concordia,4400.0,4400.0,8800.0,2000.0,"(-58.22707381854551, -31.327446727272722)",8.954716981132076,6.406,27.604166666666668,32.3125,40.25
40180,Avena,1998,Conhelo,54000.0,1100.0,1900.0,1727.0,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,
40181,Cebada cervecera,1998,Conhelo,4200.0,4200.0,9400.0,2238.0,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,
40182,Cebada forrajera,1998,Conhelo,1500.0,0.0,0.0,0.0,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,
40183,Centeno,1998,Conhelo,19600.0,200.0,100.0,500.0,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,
40184,Girasol,1998,Conhelo,49200.0,47300.0,89900.0,1901.0,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,
40185,Maíz,1998,Conhelo,31000.0,4600.0,14300.0,3109.0,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,
40186,Mijo,1998,Conhelo,7400.0,100.0,130.0,1300.0,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,
40187,Sorgo,1998,Conhelo,2100.0,600.0,1300.0,2167.0,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,
40188,Trigo total,1998,Conhelo,44400.0,43100.0,91000.0,2111.0,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,
40189,avena,1998,Conhelo,54000.0,1100.0,1900.0,1727.0,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,
40190,cebada,1998,Conhelo,5700.0,4200.0,9400.0,2238.0,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,
40191,centeno,1998,Conhelo,19600.0,200.0,100.0,500.0,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,
40192,girasol,1998,Conhelo,49200.0,47300.0,89900.0,1901.0,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,
40193,maíz,1998,Conhelo,31000.0,4600.0,14300.0,3109.0,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,
40194,mijo,1998,Conhelo,7400.0,100.0,130.0,1300.0,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,
40195,trigo,1998,Conhelo,44400.0,43100.0,91000.0,2111.0,"(-64.67777799999999, -36.12222233333333)",8.833333333333334,,,,
40196,avena,1998,Constitución,1500.0,,,,"(-60.77267605294114, -33.54160540588237)",7.753571428571428,6.829999999999999,27.899408284023668,65.15976331360947,7.118343195266272
40197,Algodón,1998,Copo,15000.0,13000.0,12350.0,950.0,"(-62.73833333333336, -25.968333299999983)",9.313333333333333,,18.655172413793103,38.206896551724135,43.13793103448276
40198,Girasol,1998,Copo,1000.0,1000.0,1700.0,1700.0,"(-62.73833333333336, -25.968333299999983)",9.313333333333333,,18.655172413793103,38.206896551724135,43.13793103448276
40199,Maíz,1998,Copo,3100.0,3020.0,12800.0,4238.0,"(-62.73833333333336, -25.968333299999983)",9.313333333333333,,18.655172413793103,38.206896551724135,43.13793103448276
40200,Poroto seco,1998,Copo,3000.0,0.0,0.0,0.0,"(-62.73833333333336, -25.968333299999983)",9.313333333333333,,18.655172413793103,38.206896551724135,43.13793103448276
40201,Soja total,1998,Copo,10900.0,8100.0,16700.0,2062.0,"(-62.73833333333336, -25.968333299999983)",9.313333333333333,,18.655172413793103,38.206896551724135,43.13793103448276
40202,Sorgo,1998,Copo,3500.0,3400.0,13900.0,4088.0,"(-62.73833333333336, -25.968333299999983)",9.313333333333333,,18.655172413793103,38.206896551724135,43.13793103448276
40203,girasol,1998,Copo,1000.0,1000.0,1700.0,1700.0,"(-62.73833333333336, -25.968333299999983)",9.313333333333333,,18.655172413793103,38.206896551724135,43.13793103448276
40204,maíz,1998,Copo,3100.0,3020.0,12800.0,4238.0,"(-62.73833333333336, -25.968333299999983)",9.313333333333333,,18.655172413793103,38.206896551724135,43.13793103448276
40205,soja,1998,Copo,10900.0,8100.0,16700.0,2062.0,"(-62.73833333333336, -25.968333299999983)",9.313333333333333,,18.655172413793103,38.206896551724135,43.13793103448276
40206,Alpiste,1998,Coronel Dorrego,200.0,200.0,200.0,1000.0,"(-61.04771799999999, -38.418606999999994)",11.873333333333331,7.206666666666666,40.642857142857146,31.357142857142858,28.071428571428573
40207,Avena,1998,Coronel Dorrego,14500.0,7250.0,13100.0,1807.0,"(-61.04771799999999, -38.418606999999994)",11.873333333333331,7.206666666666666,40.642857142857146,31.357142857142858,28.071428571428573
40208,Cebada cervecera,1998,Coronel Dorrego,36000.0,33000.0,82500.0,2500.0,"(-61.04771799999999, -38.418606999999994)",11.873333333333331,7.206666666666666,40.642857142857146,31.357142857142858,28.071428571428573
40209,Girasol,1998,Coronel Dorrego,60000.0,60000.0,60000.0,1000.0,"(-61.04771799999999, -38.418606999999994)",11.873333333333331,7.206666666666666,40.642857142857146,31.357142857142858,28.071428571428573
40210,Maíz,1998,Coronel Dorrego,7000.0,2000.0,2200.0,1100.0,"(-61.04771799999999, -38.418606999999994)",11.873333333333331,7.206666666666666,40.642857142857146,31.357142857142858,28.071428571428573
40211,Soja total,1998,Coronel Dorrego,1500.0,1000.0,1100.0,1100.0,"(-61.04771799999999, -38.418606999999994)",11.873333333333331,7.206666666666666,40.642857142857146,31.357142857142858,28.071428571428573
40212,Sorgo,1998,Coronel Dorrego,1000.0,1000.0,1700.0,1700.0,"(-61.04771799999999, -38.418606999999994)",11.873333333333331,7.206666666666666,40.642857142857146,31.357142857142858,28.071428571428573
40213,Trigo candeal,1998,Coronel Dorrego,10000.0,10000.0,17000.0,1700.0,"(-61.04771799999999, -38.418606999999994)",11.873333333333331,7.206666666666666,40.642857142857146,31.357142857142858,28.071428571428573
40214,Trigo total,1998,Coronel Dorrego,205000.0,202000.0,382000.0,1891.0,"(-61.04771799999999, -38.418606999999994)",11.873333333333331,7.206666666666666,40.642857142857146,31.357142857142858,28.071428571428573
40215,avena,1998,Coronel Dorrego,14500.0,7250.0,13100.0,1807.0,"(-61.04771799999999, -38.418606999999994)",11.873333333333331,7.206666666666666,40.642857142857146,31.357142857142858,28.071428571428573
40216,cebada,1998,Coronel Dorrego,36000.0,33000.0,82500.0,2500.0,"(-61.04771799999999, -38.418606999999994)",11.873333333333331,7.206666666666666,40.642857142857146,31.357142857142858,28.071428571428573
40217,girasol,1998,Coronel Dorrego,60000.0,60000.0,60000.0,1000.0,"(-61.04771799999999, -38.418606999999994)",11.873333333333331,7.206666666666666,40.642857142857146,31.357142857142858,28.071428571428573
40218,maíz,1998,Coronel Dorrego,7000.0,2000.0,2200.0,1100.0,"(-61.04771799999999, -38.418606999999994)",11.873333333333331,7.206666666666666,40.642857142857146,31.357142857142858,28.071428571428573
40219,soja,1998,Coronel Dorrego,1500.0,1000.0,1100.0,1100.0,"(-61.04771799999999, -38.418606999999994)",11.873333333333331,7.206666666666666,40.642857142857146,31.357142857142858,28.071428571428573
40220,trigo,1998,Coronel Dorrego,205000.0,202000.0,382000.0,1891.0,"(-61.04771799999999, -38.418606999999994)",11.873333333333331,7.206666666666666,40.642857142857146,31.357142857142858,28.071428571428573
40221,Alpiste,1998,Coronel Pringles,400.0,400.0,360.0,900.0,"(-65.31176915423731, -33.79166944576271)",10.221610169491528,7.839527896995707,17.27710843373494,38.036144578313255,44.7710843373494
40222,Avena,1998,Coronel Pringles,10500.0,5250.0,9500.0,1810.0,"(-65.31176915423731, -33.79166944576271)",10.221610169491528,7.839527896995707,17.27710843373494,38.036144578313255,44.7710843373494
40223,Cebada cervecera,1998,Coronel Pringles,5600.0,5100.0,12800.0,2510.0,"(-65.31176915423731, -33.79166944576271)",10.221610169491528,7.839527896995707,17.27710843373494,38.036144578313255,44.7710843373494
40224,Girasol,1998,Coronel Pringles,62000.0,62000.0,62000.0,1000.0,"(-65.31176915423731, -33.79166944576271)",10.221610169491528,7.839527896995707,17.27710843373494,38.036144578313255,44.7710843373494
40225,Girasol,1998,Coronel Pringles,4675.0,4175.0,6300.0,1509.0,"(-65.31176915423731, -33.79166944576271)",10.221610169491528,7.839527896995707,17.27710843373494,38.036144578313255,44.7710843373494
40226,Maíz,1998,Coronel Pringles,4000.0,1000.0,2100.0,2100.0,"(-65.31176915423731, -33.79166944576271)",10.221610169491528,7.839527896995707,17.27710843373494,38.036144578313255,44.7710843373494
40227,Maíz,1998,Coronel Pringles,8000.0,6000.0,16600.0,2767.0,"(-65.31176915423731, -33.79166944576271)",10.221610169491528,7.839527896995707,17.27710843373494,38.036144578313255,44.7710843373494
